family,value,pool_index,method,mse,actual_pool_cosine,mean_minority_context,num_prompts
imbalance,0.5,5,known_pool,0.0605086089787681,0.3663785755634308,24.96875,128
imbalance,0.5,5,ridge_current,0.4859960752341244,0.3663785755634308,24.96875,128
imbalance,0.5,5,ridge_history,0.3728455503534861,0.3663785755634308,24.96875,128
imbalance,0.5,5,em_ridge_K2,0.06481444357941353,0.3663785755634308,24.96875,128
imbalance,0.5,6,transformer,0.06815643392915913,0.5073820352554321,24.09375,128
imbalance,0.5,6,known_pool,0.03728777648026211,0.5073820352554321,24.09375,128
imbalance,0.5,6,ridge_current,0.44537293513423853,0.5073820352554321,24.09375,128
imbalance,0.5,6,ridge_history,0.3300039597619209,0.5073820352554321,24.09375,128
imbalance,0.5,6,em_ridge_K2,0.04360546388186359,0.5073820352554321,24.09375,128
imbalance,0.5,7,transformer,0.055520875005942945,0.39786821603775024,23.9765625,128
imbalance,0.5,7,known_pool,0.04460161192066933,0.39786821603775024,23.9765625,128
imbalance,0.5,7,ridge_current,0.4327898008370202,0.39786821603775024,23.9765625,128
imbalance,0.5,7,ridge_history,0.4155074662679086,0.39786821603775024,23.9765625,128
imbalance,0.5,7,em_ridge_K2,0.045289535674741595,0.39786821603775024,23.9765625,128
imbalance,0.5,8,transformer,0.048541176810175855,-0.7289230823516846,24.8515625,128
imbalance,0.5,8,known_pool,0.04005820401017726,-0.7289230823516846,24.8515625,128
imbalance,0.5,8,ridge_current,0.6022659177290312,-0.7289230823516846,24.8515625,128
imbalance,0.5,8,ridge_history,1.066060876157586,-0.7289230823516846,24.8515625,128
imbalance,0.5,8,em_ridge_K2,0.0419697617436168,-0.7289230823516846,24.8515625,128
imbalance,0.5,9,transformer,0.08833125959223513,-0.31641218066215515,24.3046875,128
imbalance,0.5,9,known_pool,0.04850970839710646,-0.31641218066215515,24.3046875,128
imbalance,0.5,9,ridge_current,0.5454158075049137,-0.31641218066215515,24.3046875,128
imbalance,0.5,9,ridge_history,0.8095569679380878,-0.31641218066215515,24.3046875,128
imbalance,0.5,9,em_ridge_K2,0.05132059541950654,-0.31641218066215515,24.3046875,128
imbalance,0.8,0,transformer,0.08224588207437702,-0.6528865694999695,9.84375,128
imbalance,0.8,0,known_pool,0.048921446575730373,-0.6528865694999695,9.84375,128
imbalance,0.8,0,ridge_current,0.4848907309923419,-0.6528865694999695,9.84375,128
imbalance,0.8,0,ridge_history,2.211165944104066,-0.6528865694999695,9.84375,128
imbalance,0.8,0,em_ridge_K2,0.06034420320651579,-0.6528865694999695,9.84375,128
imbalance,0.8,1,transformer,0.09457488003051476,0.7417674660682678,9.78125,128
imbalance,0.8,1,known_pool,0.060931381262863016,0.7417674660682678,9.78125,128
imbalance,0.8,1,ridge_current,0.5675881083435022,0.7417674660682678,9.78125,128
imbalance,0.8,1,ridge_history,0.4135821777132821,0.7417674660682678,9.78125,128
imbalance,0.8,1,em_ridge_K2,0.0740494574208232,0.7417674660682678,9.78125,128
imbalance,0.8,2,transformer,0.07247159407136175,-0.4986388683319092,9.703125,128
imbalance,0.8,2,known_pool,0.042033478344198114,-0.4986388683319092,9.703125,128
imbalance,0.8,2,ridge_current,0.39034681315618647,-0.4986388683319092,9.703125,128
imbalance,0.8,2,ridge_history,1.6433723015784172,-0.4986388683319092,9.703125,128
imbalance,0.8,2,em_ridge_K2,0.051238205644454894,-0.4986388683319092,9.703125,128
imbalance,0.8,3,transformer,0.054641264194759315,-0.39900273084640503,9.71875,128
imbalance,0.8,3,known_pool,0.03890308724878277,-0.39900273084640503,9.71875,128
imbalance,0.8,3,ridge_current,0.47564112394037783,-0.39900273084640503,9.71875,128
imbalance,0.8,3,ridge_history,1.747069956168593,-0.39900273084640503,9.71875,128
imbalance,0.8,3,em_ridge_K2,0.05032160346423634,-0.39900273084640503,9.71875,128
imbalance,0.8,4,transformer,0.11527390701353438,-0.15873980522155762,10.1015625,128
imbalance,0.8,4,known_pool,0.06353065763680746,-0.15873980522155762,10.1015625,128
imbalance,0.8,4,ridge_current,0.41511572998629365,-0.15873980522155762,10.1015625,128
imbalance,0.8,4,ridge_history,1.4808443540373286,-0.15873980522155762,10.1015625,128
imbalance,0.8,4,em_ridge_K2,0.06644929910778252,-0.15873980522155762,10.1015625,128
imbalance,0.8,5,transformer,0.0985251053557604,-0.8093576431274414,9.8125,128
imbalance,0.8,5,known_pool,0.04888584951605185,-0.8093576431274414,9.8125,128
imbalance,0.8,5,ridge_current,0.3540404729168305,-0.8093576431274414,9.8125,128
imbalance,0.8,5,ridge_history,2.257137694943453,-0.8093576431274414,9.8125,128
imbalance,0.8,5,em_ridge_K2,0.05981521995383246,-0.8093576431274414,9.8125,128
imbalance,0.8,6,transformer,0.06662167208254474,-0.2588772773742676,9.8359375,128
imbalance,0.8,6,known_pool,0.036726320986745484,-0.2588772773742676,9.8359375,128
imbalance,0.8,6,ridge_current,0.32918225982288174,-0.2588772773742676,9.8359375,128
imbalance,0.8,6,ridge_history,1.7430073739602894,-0.2588772773742676,9.8359375,128
imbalance,0.8,6,em_ridge_K2,0.041822251718266,-0.2588772773742676,9.8359375,128
imbalance,0.8,7,transformer,0.08897075611573235,-0.031485527753829956,9.53125,128
imbalance,0.8,7,known_pool,0.04568729296454336,-0.031485527753829956,9.53125,128
imbalance,0.8,7,ridge_current,0.37797316714341256,-0.031485527753829956,9.53125,128
imbalance,0.8,7,ridge_history,1.4768556148473806,-0.031485527753829956,9.53125,128
imbalance,0.8,7,em_ridge_K2,0.06091751273714163,-0.031485527753829956,9.53125,128
imbalance,0.8,8,transformer,0.09301529741961641,-0.6454871892929077,9.6875,128
imbalance,0.8,8,known_pool,0.04269115815319141,-0.6454871892929077,9.6875,128
imbalance,0.8,8,ridge_current,0.42036304939540187,-0.6454871892929077,9.6875,128
imbalance,0.8,8,ridge_history,2.229052518201402,-0.6454871892929077,9.6875,128
imbalance,0.8,8,em_ridge_K2,0.052172713000872534,-0.6454871892929077,9.6875,128
imbalance,0.8,9,transformer,0.09295368301402387,0.5155512690544128,9.7421875,128
imbalance,0.8,9,known_pool,0.05171126901969587,0.5155512690544128,9.7421875,128
imbalance,0.8,9,ridge_current,0.513662535215292,0.5155512690544128,9.7421875,128
imbalance,0.8,9,ridge_history,0.9437033755005417,0.5155512690544128,9.7421875,128
imbalance,0.8,9,em_ridge_K2,0.07248691830471618,0.5155512690544128,9.7421875,128
imbalance,0.95,0,transformer,0.28260960753678044,0.4323878884315491,2.4609375,128
imbalance,0.95,0,known_pool,0.0434661981673567,0.4323878884315491,2.4609375,128
imbalance,0.95,0,ridge_current,0.47318848956479204,0.4323878884315491,2.4609375,128
imbalance,0.95,0,ridge_history,1.0003395829771409,0.4323878884315491,2.4609375,128
imbalance,0.95,0,em_ridge_K2,0.3942513182922564,0.4323878884315491,2.4609375,128
imbalance,0.95,1,transformer,0.16272742340997892,0.7665221691131592,2.3828125,128
imbalance,0.95,1,known_pool,0.04165808435573608,0.7665221691131592,2.3828125,128
imbalance,0.95,1,ridge_current,0.3725862741709797,0.7665221691131592,2.3828125,128
imbalance,0.95,1,ridge_history,0.30394064966104184,0.7665221691131592,2.3828125,128
imbalance,0.95,1,em_ridge_K2,0.23344321417197367,0.7665221691131592,2.3828125,128
imbalance,0.95,2,transformer,0.4356594750205922,0.1233777105808258,2.5703125,128
imbalance,0.95,2,known_pool,0.04950171733594039,0.1233777105808258,2.5703125,128
imbalance,0.95,2,ridge_current,0.5768992286290542,0.1233777105808258,2.5703125,128
imbalance,0.95,2,ridge_history,1.710117027084881,0.1233777105808258,2.5703125,128
imbalance,0.95,2,em_ridge_K2,0.5630340254990598,0.1233777105808258,2.5703125,128
imbalance,0.95,3,transformer,0.2826711485018468,-0.4318828582763672,2.5390625,128
imbalance,0.95,3,known_pool,0.03746796807048518,-0.4318828582763672,2.5390625,128
imbalance,0.95,3,ridge_current,0.3858489144000814,-0.4318828582763672,2.5390625,128
imbalance,0.95,3,ridge_history,2.798390331698757,-0.4318828582763672,2.5390625,128
imbalance,0.95,3,em_ridge_K2,0.6847728129318135,-0.4318828582763672,2.5390625,128
imbalance,0.95,4,transformer,0.45863545053300414,0.3741828203201294,2.3828125,128
imbalance,0.95,4,known_pool,0.03821055061431282,0.3741828203201294,2.3828125,128
imbalance,0.95,4,ridge_current,0.47751727803119903,0.3741828203201294,2.3828125,128
imbalance,0.95,4,ridge_history,1.4613518229038447,0.3741828203201294,2.3828125,128
imbalance,0.95,4,em_ridge_K2,0.5711516559267527,0.3741828203201294,2.3828125,128
imbalance,0.95,5,transformer,0.15270719952196543,0.4596105217933655,2.5234375,128
imbalance,0.95,5,known_pool,0.03710774711201234,0.4596105217933655,2.5234375,128
imbalance,0.95,5,ridge_current,0.35071285378903166,0.4596105217933655,2.5234375,128
imbalance,0.95,5,ridge_history,0.8004795039137589,0.4596105217933655,2.5234375,128
imbalance,0.95,5,em_ridge_K2,0.29579293995350153,0.4596105217933655,2.5234375,128
imbalance,0.95,6,transformer,0.23361404899277904,-0.06911084055900574,2.5234375,128
imbalance,0.95,6,known_pool,0.03754296697497869,-0.06911084055900574,2.5234375,128
imbalance,0.95,6,ridge_current,0.38314207052397553,-0.06911084055900574,2.5234375,128
imbalance,0.95,6,ridge_history,1.8503064560267037,-0.06911084055900574,2.5234375,128
imbalance,0.95,6,em_ridge_K2,0.4854390704210785,-0.06911084055900574,2.5234375,128
imbalance,0.95,7,transformer,0.2651346447369868,0.6555743217468262,2.3828125,128
imbalance,0.95,7,known_pool,0.0537656680754566,0.6555743217468262,2.3828125,128
imbalance,0.95,7,ridge_current,0.32686715090986496,0.6555743217468262,2.3828125,128
imbalance,0.95,7,ridge_history,0.6006112990573773,0.6555743217468262,2.3828125,128
imbalance,0.95,7,em_ridge_K2,0.3657409418990849,0.6555743217468262,2.3828125,128
imbalance,0.95,8,transformer,0.4805505065759864,-0.6905346512794495,2.5234375,128
imbalance,0.95,8,known_pool,0.036420063181412,-0.6905346512794495,2.5234375,128
imbalance,0.95,8,ridge_current,0.4971561652799197,-0.6905346512794495,2.5234375,128
imbalance,0.95,8,ridge_history,3.8940107591440465,-0.6905346512794495,2.5234375,128
imbalance,0.95,8,em_ridge_K2,0.8176080595103878,-0.6905346512794495,2.5234375,128
imbalance,0.95,9,transformer,0.4868304966132728,-0.7429563999176025,2.578125,128
imbalance,0.95,9,known_pool,0.03361795193116937,-0.7429563999176025,2.578125,128
imbalance,0.95,9,ridge_current,0.4112800024340144,-0.7429563999176025,2.578125,128
imbalance,0.95,9,ridge_history,2.8922156005520785,-0.7429563999176025,2.578125,128
imbalance,0.95,9,em_ridge_K2,0.6441486916175245,-0.7429563999176025,2.578125,128
imbalance,0.99,0,transformer,1.2624697792623651,-0.693975031375885,0.4453125,128
imbalance,0.99,0,known_pool,0.03909607187196872,-0.693975031375885,0.4453125,128
imbalance,0.99,0,ridge_current,0.47843809575644286,-0.693975031375885,0.4453125,128
imbalance,0.99,0,ridge_history,3.4568460046735483,-0.693975031375885,0.4453125,128
imbalance,0.99,0,em_ridge_K2,2.570376885929467,-0.693975031375885,0.4453125,128
imbalance,0.99,1,transformer,1.2243056626491424,-0.38634976744651794,0.5,128
imbalance,0.99,1,known_pool,0.05127241154771199,-0.38634976744651794,0.5,128
imbalance,0.99,1,ridge_current,0.5636671787399194,-0.38634976744651794,0.5,128
imbalance,0.99,1,ridge_history,3.212698447117152,-0.38634976744651794,0.5,128
imbalance,0.99,1,em_ridge_K2,2.650891160594484,-0.38634976744651794,0.5,128
imbalance,0.99,2,transformer,0.4869104399397848,0.47959423065185547,0.4296875,128
imbalance,0.99,2,known_pool,0.05026709681620278,0.47959423065185547,0.4296875,128
imbalance,0.99,2,ridge_current,0.5235142069646102,0.47959423065185547,0.4296875,128
imbalance,0.99,2,ridge_history,0.867456102855924,0.47959423065185547,0.4296875,128
imbalance,0.99,2,em_ridge_K2,0.7501010312893897,0.47959423065185547,0.4296875,128
imbalance,0.99,3,transformer,1.230464730925755,-0.7924514412879944,0.5625,128
imbalance,0.99,3,known_pool,0.03517779169935536,-0.7924514412879944,0.5625,128
imbalance,0.99,3,ridge_current,0.513570572223879,-0.7924514412879944,0.5625,128
imbalance,0.99,3,ridge_history,3.754490923058511,-0.7924514412879944,0.5625,128
imbalance,0.99,3,em_ridge_K2,2.458551506537184,-0.7924514412879944,0.5625,128
imbalance,0.99,4,transformer,0.6861367780529397,-0.4271995425224304,0.5859375,128
imbalance,0.99,4,known_pool,0.036406417892845974,-0.4271995425224304,0.5859375,128
imbalance,0.99,4,ridge_current,0.40061410557764365,-0.4271995425224304,0.5859375,128
imbalance,0.99,4,ridge_history,2.903758311218211,-0.4271995425224304,0.5859375,128
imbalance,0.99,4,em_ridge_K2,1.976203892308569,-0.4271995425224304,0.5859375,128
imbalance,0.99,5,transformer,1.4051984447643058,-0.5764790177345276,0.53125,128
imbalance,0.99,5,known_pool,0.08026412535799132,-0.5764790177345276,0.53125,128
imbalance,0.99,5,ridge_current,0.5123239787497069,-0.5764790177345276,0.53125,128
imbalance,0.99,5,ridge_history,3.3172738058825573,-0.5764790177345276,0.53125,128
imbalance,0.99,5,em_ridge_K2,2.255418728332921,-0.5764790177345276,0.53125,128
imbalance,0.99,6,transformer,0.7114837078466454,-0.014601051807403564,0.6875,128
imbalance,0.99,6,known_pool,0.049056739915746925,-0.014601051807403564,0.6875,128
imbalance,0.99,6,ridge_current,0.43099627809719715,-0.014601051807403564,0.6875,128
imbalance,0.99,6,ridge_history,2.078159100093939,-0.014601051807403564,0.6875,128
imbalance,0.99,6,em_ridge_K2,1.5603854524954806,-0.014601051807403564,0.6875,128
imbalance,0.99,7,transformer,1.0045957162570767,-0.8633620738983154,0.4453125,128
imbalance,0.99,7,known_pool,0.05910213601637717,-0.8633620738983154,0.4453125,128
imbalance,0.99,7,ridge_current,0.4105757057208378,-0.8633620738983154,0.4453125,128
imbalance,0.99,7,ridge_history,3.617306071705535,-0.8633620738983154,0.4453125,128
imbalance,0.99,7,em_ridge_K2,2.7595216592946716,-0.8633620738983154,0.4453125,128
imbalance,0.99,8,transformer,0.8984532784111061,-0.1963925063610077,0.4609375,128
imbalance,0.99,8,known_pool,0.03545488284463065,-0.1963925063610077,0.4609375,128
imbalance,0.99,8,ridge_current,0.47349577068856874,-0.1963925063610077,0.4609375,128
imbalance,0.99,8,ridge_history,2.1991922366480505,-0.1963925063610077,0.4609375,128
imbalance,0.99,8,em_ridge_K2,1.5562685222721586,-0.1963925063610077,0.4609375,128
imbalance,0.99,9,transformer,0.7511044329860672,0.3574264645576477,0.484375,128
imbalance,0.99,9,known_pool,0.035491594433669074,0.3574264645576477,0.484375,128
imbalance,0.99,9,ridge_current,0.3477018203157602,0.3574264645576477,0.484375,128
imbalance,0.99,9,ridge_history,1.4783490004187776,0.3574264645576477,0.484375,128
imbalance,0.99,9,em_ridge_K2,1.2086081437272989,0.3574264645576477,0.484375,128
component_count,1,0,transformer,0.03671004502693454,1.0,,128
component_count,1,0,known_pool,0.03151172630609449,1.0,,128
component_count,1,0,ridge_current,0.46455792032728727,1.0,,128
component_count,1,0,ridge_history,0.033181435824240824,1.0,,128
component_count,1,0,em_ridge_K1,0.03362460012850458,1.0,,128
component_count,1,0,em_ridge_K2,0.03415484886822738,1.0,,128
component_count,1,0,em_ridge_K3,0.034649966480811825,1.0,,128
component_count,1,0,em_ridge_K4,0.03474195007623475,1.0,,128
component_count,1,1,transformer,0.053947521764468966,1.0,,128
component_count,1,1,known_pool,0.04563833501109385,1.0,,128
component_count,1,1,ridge_current,0.4684814505726015,1.0,,128
component_count,1,1,ridge_history,0.049635885432481354,1.0,,128
component_count,1,1,em_ridge_K1,0.0495630679704204,1.0,,128
component_count,1,1,em_ridge_K2,0.048430347991472174,1.0,,128
component_count,1,1,em_ridge_K3,0.04947512115825668,1.0,,128
component_count,1,1,em_ridge_K4,0.0493081617959557,1.0,,128
component_count,1,2,transformer,0.05347055455134503,1.0,,128
component_count,1,2,known_pool,0.04874629919655904,1.0,,128
component_count,1,2,ridge_current,0.45467499665465544,1.0,,128
component_count,1,2,ridge_history,0.050160764820490866,1.0,,128
component_count,1,2,em_ridge_K1,0.04994850658684529,1.0,,128
component_count,1,2,em_ridge_K2,0.050510175664760765,1.0,,128
component_count,1,2,em_ridge_K3,0.05014451883666793,1.0,,128
component_count,1,2,em_ridge_K4,0.04986579928488753,1.0,,128
component_count,1,3,transformer,0.0564631207148824,1.0,,128
component_count,1,3,known_pool,0.04757787830098391,1.0,,128
component_count,1,3,ridge_current,0.45151501027568813,1.0,,128
component_count,1,3,ridge_history,0.04759382064793642,1.0,,128
component_count,1,3,em_ridge_K1,0.04714783997645383,1.0,,128
component_count,1,3,em_ridge_K2,0.04643166517322385,1.0,,128
component_count,1,3,em_ridge_K3,0.04648829728457515,1.0,,128
component_count,1,3,em_ridge_K4,0.046762319477283334,1.0,,128
component_count,1,4,transformer,0.04089141523260298,1.0,,128
component_count,1,4,known_pool,0.036900837963487594,1.0,,128
component_count,1,4,ridge_current,0.5102133108984828,1.0,,128
component_count,1,4,ridge_history,0.037811039428882975,1.0,,128
component_count,1,4,em_ridge_K1,0.03786028567259428,1.0,,128
component_count,1,4,em_ridge_K2,0.037715836643605616,1.0,,128
component_count,1,4,em_ridge_K3,0.03803743570220345,1.0,,128
component_count,1,4,em_ridge_K4,0.03788405016714913,1.0,,128
component_count,1,5,transformer,0.04946440330062911,1.0,,128
component_count,1,5,known_pool,0.04240552976106861,1.0,,128
component_count,1,5,ridge_current,0.5623603959340725,1.0,,128
component_count,1,5,ridge_history,0.04396834393847569,1.0,,128
component_count,1,5,em_ridge_K1,0.04372742378062197,1.0,,128
component_count,1,5,em_ridge_K2,0.04596379631148724,1.0,,128
component_count,1,5,em_ridge_K3,0.04720769979031672,1.0,,128
component_count,1,5,em_ridge_K4,0.04880761204457859,1.0,,128
component_count,1,6,transformer,0.047509220970128066,1.0,,128
component_count,1,6,known_pool,0.040531195142067225,1.0,,128
component_count,1,6,ridge_current,0.5369088087962145,1.0,,128
component_count,1,6,ridge_history,0.04018461857680501,1.0,,128
component_count,1,6,em_ridge_K1,0.03995135051714771,1.0,,128
component_count,1,6,em_ridge_K2,0.04435223014835414,1.0,,128
component_count,1,6,em_ridge_K3,0.0450822606339143,1.0,,128
component_count,1,6,em_ridge_K4,0.04532769898259137,1.0,,128
component_count,1,7,transformer,0.03665875357714499,1.0,,128
component_count,1,7,known_pool,0.03206328707287756,1.0,,128
component_count,1,7,ridge_current,0.49067993149640443,1.0,,128
component_count,1,7,ridge_history,0.03229080609185622,1.0,,128
component_count,1,7,em_ridge_K1,0.032348267576083244,1.0,,128
component_count,1,7,em_ridge_K2,0.03221698293658306,1.0,,128
component_count,1,7,em_ridge_K3,0.033061366206623935,1.0,,128
component_count,1,7,em_ridge_K4,0.03383172567707845,1.0,,128
component_count,1,8,transformer,0.04528947052474454,1.0,,128
component_count,1,8,known_pool,0.04155494911542604,1.0,,128
component_count,1,8,ridge_current,0.44903350244718965,1.0,,128
component_count,1,8,ridge_history,0.04297631160981552,1.0,,128
component_count,1,8,em_ridge_K1,0.04303253006047261,1.0,,128
component_count,1,8,em_ridge_K2,0.04250416322183941,1.0,,128
component_count,1,8,em_ridge_K3,0.042415891611356296,1.0,,128
component_count,1,8,em_ridge_K4,0.04286061259261229,1.0,,128
component_count,1,9,transformer,0.05030200943443937,1.0,,128
component_count,1,9,known_pool,0.04321670563495143,1.0,,128
component_count,1,9,ridge_current,0.5223922850408111,1.0,,128
component_count,1,9,ridge_history,0.044116083628146285,1.0,,128
component_count,1,9,em_ridge_K1,0.04390408705805015,1.0,,128
component_count,1,9,em_ridge_K2,0.04426307276195331,1.0,,128
component_count,1,9,em_ridge_K3,0.0454123919216478,1.0,,128
component_count,1,9,em_ridge_K4,0.045493588890458986,1.0,,128
component_count,2,0,transformer,0.04644536211417698,-0.5217166543006897,,128
component_count,2,0,known_pool,0.03827235032022698,-0.5217166543006897,,128
component_count,2,0,ridge_current,0.4115420903474181,-0.5217166543006897,,128
component_count,2,0,ridge_history,0.8311023079756505,-0.5217166543006897,,128
component_count,2,0,em_ridge_K1,0.8319529346665647,-0.5217166543006897,,128
component_count,2,0,em_ridge_K2,0.041867039516761566,-0.5217166543006897,,128
component_count,2,0,em_ridge_K3,0.04081736646312348,-0.5217166543006897,,128
component_count,2,0,em_ridge_K4,0.04150160982570332,-0.5217166543006897,,128
component_count,2,1,transformer,0.05189271877623986,0.5932983160018921,,128
component_count,2,1,known_pool,0.040398029735910924,0.5932983160018921,,128
component_count,2,1,ridge_current,0.44036444029976113,0.5932983160018921,,128
component_count,2,1,ridge_history,0.22001438815827806,0.5932983160018921,,128
component_count,2,1,em_ridge_K1,0.2205930494806169,0.5932983160018921,,128
component_count,2,1,em_ridge_K2,0.04194824369981404,0.5932983160018921,,128
component_count,2,1,em_ridge_K3,0.044009556007803666,0.5932983160018921,,128
component_count,2,1,em_ridge_K4,0.043870587187521404,0.5932983160018921,,128
component_count,2,2,transformer,0.06364601605732684,0.8491666316986084,,128
component_count,2,2,known_pool,0.04989226427760156,0.8491666316986084,,128
component_count,2,2,ridge_current,0.5426217586607256,0.8491666316986084,,128
component_count,2,2,ridge_history,0.1261089071352704,0.8491666316986084,,128
component_count,2,2,em_ridge_K1,0.12628729027533409,0.8491666316986084,,128
component_count,2,2,em_ridge_K2,0.05782214950488966,0.8491666316986084,,128
component_count,2,2,em_ridge_K3,0.05671652504076068,0.8491666316986084,,128
component_count,2,2,em_ridge_K4,0.057528548832123605,0.8491666316986084,,128
component_count,2,3,transformer,0.051527636702840635,-0.9782019853591919,,128
component_count,2,3,known_pool,0.03328611964029548,-0.9782019853591919,,128
component_count,2,3,ridge_current,0.40456258830706926,-0.9782019853591919,,128
component_count,2,3,ridge_history,1.1104483027574705,-0.9782019853591919,,128
component_count,2,3,em_ridge_K1,1.1110992074077732,-0.9782019853591919,,128
component_count,2,3,em_ridge_K2,0.03473511052654397,-0.9782019853591919,,128
component_count,2,3,em_ridge_K3,0.03823276793261835,-0.9782019853591919,,128
component_count,2,3,em_ridge_K4,0.04097156891347832,-0.9782019853591919,,128
component_count,2,4,transformer,0.057845644896468325,0.2014845907688141,,128
component_count,2,4,known_pool,0.03984413741412143,0.2014845907688141,,128
component_count,2,4,ridge_current,0.46416099700758034,0.2014845907688141,,128
component_count,2,4,ridge_history,0.41072016471033235,0.2014845907688141,,128
component_count,2,4,em_ridge_K1,0.41169662898821924,0.2014845907688141,,128
component_count,2,4,em_ridge_K2,0.04666505417413678,0.2014845907688141,,128
component_count,2,4,em_ridge_K3,0.04694021904056272,0.2014845907688141,,128
component_count,2,4,em_ridge_K4,0.046196231999564186,0.2014845907688141,,128
component_count,2,5,transformer,0.04619195079426501,-0.5069665312767029,,128
component_count,2,5,known_pool,0.04019093418630541,-0.5069665312767029,,128
component_count,2,5,ridge_current,0.3403470641706635,-0.5069665312767029,,128
component_count,2,5,ridge_history,0.7622076826095054,-0.5069665312767029,,128
component_count,2,5,em_ridge_K1,0.7631245935993018,-0.5069665312767029,,128
component_count,2,5,em_ridge_K2,0.04432817855794414,-0.5069665312767029,,128
component_count,2,5,em_ridge_K3,0.04451975324189411,-0.5069665312767029,,128
component_count,2,5,em_ridge_K4,0.0457713595072778,-0.5069665312767029,,128
component_count,2,6,transformer,0.05205820210644724,-0.6486371159553528,,128
component_count,2,6,known_pool,0.0463193976581318,-0.6486371159553528,,128
component_count,2,6,ridge_current,0.49888244412584765,-0.6486371159553528,,128
component_count,2,6,ridge_history,0.8498905614496356,-0.6486371159553528,,128
component_count,2,6,em_ridge_K1,0.8496218583178654,-0.6486371159553528,,128
component_count,2,6,em_ridge_K2,0.04651813618448117,-0.6486371159553528,,128
component_count,2,6,em_ridge_K3,0.04876652777938405,-0.6486371159553528,,128
component_count,2,6,em_ridge_K4,0.050230426903559715,-0.6486371159553528,,128
component_count,2,7,transformer,0.08839815366956372,-0.5065038204193115,,128
component_count,2,7,known_pool,0.07235830690141742,-0.5065038204193115,,128
component_count,2,7,ridge_current,0.49936136077465565,-0.5065038204193115,,128
component_count,2,7,ridge_history,0.9057520512718162,-0.5065038204193115,,128
component_count,2,7,em_ridge_K1,0.9063805049726606,-0.5065038204193115,,128
component_count,2,7,em_ridge_K2,0.07134347400980345,-0.5065038204193115,,128
component_count,2,7,em_ridge_K3,0.06265670376531073,-0.5065038204193115,,128
component_count,2,7,em_ridge_K4,0.0709468175661126,-0.5065038204193115,,128
component_count,2,8,transformer,0.0686340497697063,0.8104721307754517,,128
component_count,2,8,known_pool,0.05691935348471581,0.8104721307754517,,128
component_count,2,8,ridge_current,0.5411299303272108,0.8104721307754517,,128
component_count,2,8,ridge_history,0.11490316358470797,0.8104721307754517,,128
component_count,2,8,em_ridge_K1,0.1144476854627873,0.8104721307754517,,128
component_count,2,8,em_ridge_K2,0.06530629856493883,0.8104721307754517,,128
component_count,2,8,em_ridge_K3,0.07491683188437712,0.8104721307754517,,128
component_count,2,8,em_ridge_K4,0.06940046480068024,0.8104721307754517,,128
component_count,2,9,transformer,0.07247432889225325,0.03220875561237335,,128
component_count,2,9,known_pool,0.05993268883134476,0.03220875561237335,,128
component_count,2,9,ridge_current,0.5351774901965196,0.03220875561237335,,128
component_count,2,9,ridge_history,0.4800855724280921,0.03220875561237335,,128
component_count,2,9,em_ridge_K1,0.4802088948112978,0.03220875561237335,,128
component_count,2,9,em_ridge_K2,0.06030849933692467,0.03220875561237335,,128
component_count,2,9,em_ridge_K3,0.05738719250632763,0.03220875561237335,,128
component_count,2,9,em_ridge_K4,0.06293031095703147,0.03220875561237335,,128
component_count,3,0,transformer,0.24392703347601416,0.3971271216869354,,128
component_count,3,0,known_pool,0.04582613484325929,0.3971271216869354,,128
component_count,3,0,ridge_current,0.6532351065773486,0.3971271216869354,,128
component_count,3,0,ridge_history,0.5954640540958562,0.3971271216869354,,128
component_count,3,0,em_ridge_K1,0.5955914884498474,0.3971271216869354,,128
component_count,3,0,em_ridge_K2,0.3682013621932189,0.3971271216869354,,128
component_count,3,0,em_ridge_K3,0.05674579930647586,0.3971271216869354,,128
component_count,3,0,em_ridge_K4,0.058594368418249124,0.3971271216869354,,128
component_count,3,1,transformer,0.14220242898689897,0.7564720511436462,,128
component_count,3,1,known_pool,0.05841123475119517,0.7564720511436462,,128
component_count,3,1,ridge_current,0.49942286794681034,0.7564720511436462,,128
component_count,3,1,ridge_history,0.678360823421259,0.7564720511436462,,128
component_count,3,1,em_ridge_K1,0.6780522848288106,0.7564720511436462,,128
component_count,3,1,em_ridge_K2,0.2157666498744629,0.7564720511436462,,128
component_count,3,1,em_ridge_K3,0.0570848225332629,0.7564720511436462,,128
component_count,3,1,em_ridge_K4,0.061309109609360445,0.7564720511436462,,128
component_count,3,2,transformer,0.20010874766716719,0.35092490911483765,,128
component_count,3,2,known_pool,0.05512756100731869,0.35092490911483765,,128
component_count,3,2,ridge_current,0.6090454906233285,0.35092490911483765,,128
component_count,3,2,ridge_history,0.7745002579961227,0.35092490911483765,,128
component_count,3,2,em_ridge_K1,0.775112905970424,0.35092490911483765,,128
component_count,3,2,em_ridge_K2,0.4778502032348846,0.35092490911483765,,128
component_count,3,2,em_ridge_K3,0.05744820989189072,0.35092490911483765,,128
component_count,3,2,em_ridge_K4,0.055284556977004656,0.35092490911483765,,128
component_count,3,3,transformer,0.10199559276839713,0.7997203469276428,,128
component_count,3,3,known_pool,0.03860526323969352,0.7997203469276428,,128
component_count,3,3,ridge_current,0.5225523921194923,0.7997203469276428,,128
component_count,3,3,ridge_history,1.2871327229519587,0.7997203469276428,,128
component_count,3,3,em_ridge_K1,1.2888042464440188,0.7997203469276428,,128
