model_type,pool_index,layer,key_task,is_self,attention,input_attention,output_attention,same_attention,different_attention
trained,1,1,14,False,0.014435744829825126,0.010088116619954235,0.0043476280734466854,0.016328420366763192,0.012290712663282952
trained,1,1,15,False,0.014542656281264499,0.010173721970204497,0.004368934138256009,0.01605024107430183,0.01266478690759916
trained,1,1,16,False,0.013861525992979296,0.009146600732492516,0.004714925315056462,0.01532905264015215,0.01214526614205817
trained,1,1,17,False,0.014669207637780346,0.009910997017868795,0.004758210627187509,0.01657770661903279,0.012365846726079953
trained,1,1,18,False,0.015534775113337673,0.010765274684672477,0.0047695005141576985,0.016807675374391144,0.013845289058306
trained,1,1,19,False,0.014287211932241917,0.009363105877127964,0.004924106317048427,0.016075986635978104,0.012658626091346811
trained,1,1,20,False,0.014551465137628838,0.009493625351751689,0.005057839933215291,0.016603722386727374,0.012955265650008287
trained,1,1,21,False,0.014036439533811063,0.008717706557945348,0.005318733394233277,0.01580677384270295,0.012373398834218582
trained,1,1,22,False,0.015517224470386282,0.010129336249519838,0.005387888493714854,0.018265225540196137,0.012853777451583972
trained,1,1,23,False,0.016217595373746008,0.010574052983429283,0.005643542315738159,0.019065576481322448,0.013704670894452754
trained,1,1,24,False,0.01595436653587967,0.009908207382977707,0.00604615913471207,0.017387689437185015,0.014224493892156874
trained,1,1,25,False,0.01522766234120354,0.009394067692483077,0.0058335946523584425,0.016261471873697114,0.014056011863673726
trained,1,1,26,False,0.016103323345305398,0.00989785123965703,0.006205472014698898,0.017700973587731518,0.014234885320825091
trained,1,1,27,False,0.016447792440885678,0.0101330190882436,0.006314773172562127,0.01856426755729757,0.014520852284422563
trained,1,1,28,False,0.0163119857897982,0.010184549340920057,0.006127436328824842,0.018624062776904215,0.013850742890950172
trained,1,1,29,False,0.016176183649804443,0.01013825363406795,0.006037929935700959,0.018320474307984114,0.01341923838481307
trained,1,1,30,False,0.016628682176815346,0.010573108334938297,0.0060555736599781085,0.018846124467073067,0.014268179093637774
trained,1,1,31,False,0.016404114256147295,0.009785962643945822,0.006618151510338066,0.019318860444811084,0.013666019012982195
trained,1,1,32,False,0.018492875067749992,0.011308501590974629,0.007184373629570473,0.021212811430765165,0.014765555125281767
trained,1,1,33,False,0.01680292870150879,0.010108931717695668,0.006693996821923065,0.01832860200242563,0.015178824504536967
trained,1,1,34,False,0.017803930473746732,0.011191987461643293,0.006611943163079559,0.01947308153224488,0.01565787959511259
trained,1,1,35,False,0.017914519587066025,0.01118973641860066,0.006724783117533661,0.020461228598530095,0.014640179246531002
trained,1,1,36,False,0.016710763331502676,0.010032447695266455,0.006678315887256758,0.017777925428862758,0.015609723146236133
trained,1,1,37,False,0.018296891445061192,0.010816353340487694,0.007480538020899985,0.020049559987253614,0.0165981511800335
trained,1,1,38,False,0.01729573670309037,0.010742767590272706,0.006552968920004787,0.019374464943619635,0.015573361702263356
trained,1,1,39,False,0.018332617823034525,0.010627470088365953,0.0077051476309861755,0.02063662044198836,0.016362528357168903
trained,1,1,40,False,0.019079602789133787,0.011765657807700336,0.0073139448704750976,0.020224486653139626,0.01774067097043587
trained,1,1,41,False,0.019404060440137982,0.01159996485512238,0.007804095594110549,0.021587165887467563,0.01722095521108713
trained,1,1,42,False,0.018513278948375955,0.01100558738107793,0.00750769164369558,0.019706728353874006,0.017202441488988085
trained,1,1,43,False,0.01926145178731531,0.011145653934363509,0.008115797872960684,0.019898806367132624,0.018716467449954453
trained,1,1,44,False,0.018903945456258953,0.011397536865842994,0.00750640855403617,0.02096741556400253,0.01696553377603943
trained,1,1,45,False,0.02037461832514964,0.01239047297713114,0.007984145027876366,0.023343455014300754,0.0179147243765848
trained,1,1,46,False,0.019119666860206053,0.011447737851995043,0.00767192882267409,0.019147806341799214,0.019084616155739417
trained,1,1,47,False,0.019682714599184692,0.011766964540584013,0.007915750220490736,0.02210129893413096,0.017108092595252297
trained,1,1,48,False,0.019308626069687307,0.011692458312609233,0.007616167706146371,0.021849701698455543,0.01684573749796702
trained,1,1,49,True,0.09802537603536621,0.09802537603536621,0.0,nan,nan
trained,1,2,0,False,0.006626524613238871,0.000971722548570142,0.00565480212753755,0.00690247245585999,0.006248373932774282
trained,1,2,1,False,0.0028731264974339865,0.0012471012355774747,0.0016260252796200803,0.0028846494778917986,0.002861603631572507
trained,1,2,2,False,0.003241890521167079,0.001628695514654055,0.0016131949250848265,0.0035541852331435722,0.0028403688556863926
trained,1,2,3,False,0.0033092877001763554,0.0016404303564740985,0.0016688573705323506,0.003226827750040684,0.0033917477958311792
trained,1,2,4,False,0.003347916424900177,0.0014845147505297973,0.0018634016523719765,0.00326316629860045,0.003420383920825586
trained,1,2,5,False,0.003497823727229843,0.0014092549239990149,0.002088568868202856,0.0033688820876704995,0.003626765374065144
trained,1,2,6,False,0.0037852745881536976,0.0015587245898132096,0.002226550028353813,0.0036291693395469338,0.0039413798240275355
trained,1,2,7,False,0.00425690617703367,0.0017550904120184896,0.0025018158230523113,0.004258941620543239,0.004254994173110886
trained,1,2,8,False,0.004040782549054711,0.0017370814474020335,0.002303701005075709,0.0038653711464856034,0.004160800739651006
trained,1,2,9,False,0.004400661782710813,0.0016941421905016796,0.0027065195390605368,0.00402830307564092,0.004761563227153742
trained,1,2,10,False,0.004931483359541744,0.002057261777281383,0.002874221547244815,0.00479932691087015,0.005048091999282513
trained,1,2,11,False,0.0054271130575216375,0.0018121773012182985,0.0036149357656540815,0.005061348731208952,0.005770709922988758
trained,1,2,12,False,0.005062290529167512,0.0017626708391844659,0.0032996196569001768,0.004925941035617143,0.005226850119250795
trained,1,2,13,False,0.005414126382675022,0.001833417509260471,0.0035807087988359854,0.005218804938960131,0.005556658017323226
trained,1,2,14,False,0.006167615872982424,0.0019089900019935158,0.004258625860529719,0.00651623124448473,0.005772518331650645
trained,1,2,15,False,0.006875720326206647,0.002186960005246874,0.004688760374847334,0.006386338693784996,0.0074853009397262025
trained,1,2,16,False,0.006976346441661008,0.0024968782447558624,0.004479468152567279,0.006715774812830099,0.007281082591547046
trained,1,2,17,False,0.008116928285744507,0.0031115038518692018,0.005005424674891401,0.006905632412859372,0.009578837579565829
trained,1,2,18,False,0.00804528831213247,0.002182744216156607,0.005862544203409925,0.008581096434021648,0.007334124847230586
trained,1,2,19,False,0.007747206022031605,0.0024258521023057256,0.005321353746694513,0.007498119369943123,0.007973986224326959
trained,1,2,20,False,0.008633600889879744,0.0024626906069897814,0.006170910251967143,0.007585264744453265,0.00944897345551807
trained,1,2,21,False,0.009841691025940236,0.0027497109790601826,0.007091980180121027,0.009661698000385396,0.01001077538327963
trained,1,2,22,False,0.009671319377957843,0.002532241134758806,0.007139078312320635,0.009581222546301664,0.009758644114033533
trained,1,2,23,False,0.010212788853095844,0.002298076968713758,0.00791471197589999,0.009952907217666507,0.01044209658935228
trained,1,2,24,False,0.010041281348094344,0.0026648706443666015,0.007376410641882103,0.009292857528531125,0.010944551322609186
trained,1,2,25,False,0.01105977340193931,0.002535561841227718,0.008524211618350819,0.010464790328542757,0.011734087765216826
trained,1,2,26,False,0.012438276695320383,0.0025237825693693594,0.009914494279655628,0.012351665612094212,0.01253956745741731
trained,1,2,27,False,0.01280912762740627,0.002618884694584267,0.010190243090619333,0.011689969460617324,0.013828062718437025
trained,1,2,28,False,0.013840796731528826,0.0032563046304403542,0.010584492090856656,0.012027366397281488,0.015771222721424796
trained,1,2,29,False,0.013998443828313611,0.0031906390759104397,0.010807804923388176,0.013355775399961405,0.014824732314861777
trained,1,2,30,False,0.01639384016743861,0.0036038907237525564,0.012789949512807652,0.01635522004499128,0.01643495197077432
trained,1,2,31,False,0.01890821967390366,0.0036386281544764643,0.01526959115290083,0.01813119712976679,0.019638149646308386
trained,1,2,32,False,0.017736572932335548,0.00441576568846358,0.013320807222044095,0.01579870984612687,0.020392163035770256
trained,1,2,33,False,0.020065706979949027,0.0035657331281981897,0.016499974444741383,0.019802761856805195,0.020345617280972582
trained,1,2,34,False,0.019763489166507497,0.003382537765901361,0.016380951623432338,0.019668562674067084,0.01988553804611521
trained,1,2,35,False,0.021263506496325135,0.003990143274904767,0.017273363249842077,0.019994246191345155,0.022895412469681888
trained,1,2,36,False,0.022965182812185958,0.004425651172823564,0.01853953188401647,0.024224707169028428,0.021665673939481614
trained,1,2,37,False,0.02189462524256669,0.003931784210180922,0.017962840938707814,0.02236736273126943,0.02143643303559377
trained,1,2,38,False,0.026046317361760885,0.004000470407845569,0.022045847174013034,0.022622937986884136,0.02888283176081521
trained,1,2,39,False,0.024560031481087208,0.004195852155135071,0.02036417947965674,0.021865524635729144,0.026864029764049294
trained,1,2,40,False,0.030966631311457604,0.005658772541210055,0.02530785949784331,0.029095514340029247,0.03315488757344626
trained,1,2,41,False,0.02760830643819645,0.00576787160935055,0.021840434899786487,0.028057169285602868,0.02715944378724089
trained,1,2,42,False,0.026999746143701486,0.004973682645868394,0.022026063583325595,0.02591890312119651,0.028186900968678662
trained,1,2,43,False,0.030127364676445723,0.0056192488700617105,0.024508115981006995,0.029801193845726673,0.030406265006657093
trained,1,2,44,False,0.03269577882019803,0.006361604971971246,0.026334173453506082,0.032536030386484435,0.03284584490977453
trained,1,2,45,False,0.03175723127787933,0.006576698640856193,0.025180533208185807,0.0290335801285531,0.0340139705155577
trained,1,2,46,False,0.03972146095475182,0.005866093923032167,0.033855368092190474,0.044213418337241024,0.03412621764041353
trained,1,2,47,False,0.03628614655463025,0.006550621319547645,0.029735525517025962,0.03623570239340717,0.03633984571863567
trained,1,2,48,False,0.031031841470394284,0.006265874184464337,0.024765967711573467,0.028650604454534392,0.03333981011349421
trained,1,2,49,True,0.28651658224407583,0.28651658224407583,0.0,nan,nan
trained,1,3,0,False,0.020115630388318095,0.00699493677711871,0.01312069380946923,0.022538393282809772,0.016795547864468838
trained,1,3,1,False,0.011878978715685662,0.007729591485258425,0.004149387215875322,0.015321662260248559,0.008436295269348193
trained,1,3,2,False,0.012782398982380982,0.0088671815537964,0.003915217470421339,0.013632909058489733,0.011688886048172469
trained,1,3,3,False,0.01218909838644322,0.008317631014506333,0.0038714672646165127,0.015169305242579867,0.00920889172994066
trained,1,3,4,False,0.013784057169687003,0.009781308086530771,0.004002749006758677,0.015732202190073142,0.012118251373370489
trained,1,3,5,False,0.012620084395166487,0.00874956607731292,0.003870518254188937,0.014346761852721102,0.010893406841205433
trained,1,3,6,False,0.013442846480756998,0.009142720235104207,0.004300126358430134,0.014462560222455068,0.012423132997355424
trained,1,3,7,False,0.01545121634262614,0.011294017953332514,0.004157198276516283,0.01833488819594946,0.012742312265221368
trained,1,3,8,False,0.01413414062699303,0.009594925959390821,0.004539214583928697,0.016888589071011387,0.012249517842735116
trained,1,3,9,False,0.01866685427376069,0.014048787037609145,0.004618067210685695,0.019963029886610688,0.017410561055518112
trained,1,3,10,False,0.014164908672682941,0.00930419385258574,0.004860714750975603,0.016248313857552907,0.012326610233525144
trained,1,3,11,False,0.016235428221989423,0.011225623093196191,0.005009805294321268,0.018622476761529762,0.013993049576652775
trained,1,3,12,False,0.01700780406827107,0.012031335718347691,0.004976468491804553,0.021066769265702792,0.012109052807349583
trained,1,3,13,False,0.019215694075683132,0.013663754652952775,0.005551939399083494,0.021640367910516,0.017446337683075987
trained,1,3,14,False,0.01724670614930801,0.011970142222708091,0.005276563839288428,0.019449699248926824,0.014749980298802257
trained,1,3,15,False,0.019440582153038122,0.0137090221978724,0.005731559522246243,0.02109385544145611,0.017381240760809498
trained,1,3,16,False,0.017680150500382297,0.011810429918114096,0.005869720507689635,0.02017232942381415,0.014765567825002185
trained,1,3,17,False,0.02037261496298015,0.014477374439593405,0.005895240643440047,0.022143359455679145,0.018235509877960233
trained,1,3,18,False,0.017634935618843883,0.011794111313065514,0.005840824749611784,0.021565564330794835,0.012417919866063377
trained,1,3,19,False,0.01852856123878155,0.012467812761315145,0.006060748695745133,0.021029709124571232,0.016251397152334007
trained,1,3,20,False,0.020252369198715314,0.014290887149400078,0.005961482032944332,0.02305791216869173,0.018070280241469543
trained,1,3,21,False,0.018990950426086783,0.01231239421031205,0.0066785564813471865,0.020822238742238694,0.017270649247097244
trained,1,3,22,False,0.021628727088682353,0.015031138886115514,0.0065975882826023735,0.025261138643448554,0.0181080823047803
trained,1,3,23,False,0.019849019270623103,0.013160781978513114,0.006688237488560844,0.023581295293600608,0.016555834842352745
trained,1,3,24,False,0.01937492552679032,0.012607524549821392,0.006767401169781806,0.02251790708729199,0.01558167273820988
trained,1,3,25,False,0.01981890294700861,0.012872804552898742,0.006946098463231465,0.02360710607814219,0.015525606259082756
trained,1,3,26,False,0.019217798922909424,0.01203435446950607,0.007183444213296752,0.022358061057393967,0.015545288969020722
trained,1,3,27,False,0.022362288931617513,0.015360828198026866,0.007001460526225856,0.025912863200484606,0.019129676230029383
trained,1,3,28,False,0.02136959950439632,0.014460690726991743,0.006908908813784365,0.025134860368614845,0.0173614181337818
trained,1,3,29,False,0.023498910581110977,0.016839803269249387,0.00665910712632467,0.024867992747911356,0.021738662076781375
trained,1,3,30,False,0.01976552975247614,0.012655561498831958,0.007109967940778006,0.024466274528425525,0.014761510920981246
trained,1,3,31,False,0.021247322903946042,0.014172060531564057,0.007075261986756232,0.026178651406700094,0.01661486276002093
trained,1,3,32,False,0.022074908221838996,0.015016541132354178,0.007058367071294924,0.024637050926685333,0.018563824015910977
trained,1,3,33,False,0.025863393471809104,0.018102181958965957,0.007761211814795388,0.02760237384107754,0.02401222184961361
trained,1,3,34,False,0.023639900115085766,0.016377057690988295,0.007262842529598856,0.026043751335237175,0.02054923418576696
trained,1,3,35,False,0.024354467110242695,0.01698241158737801,0.007372055457381066,0.027733371586590592,0.020010161762391884
trained,1,3,36,False,0.020768619055161253,0.013676678863703273,0.007091940118698403,0.02426822710639009,0.017157912409553923
trained,1,3,37,False,0.022581451456062496,0.01497329223639099,0.007608159314258955,0.024990130906983737,0.020246884857232753
trained,1,3,38,False,0.023929547547595575,0.01634111772000324,0.007588429791212548,0.027666874948471528,0.020832904348415986
trained,1,3,39,False,0.023009097552858293,0.015265764770447277,0.0077433329897758085,0.026862018544353168,0.01971457007786502
trained,1,3,40,False,0.022343725169776008,0.013937178307969589,0.008406547087361105,0.027499669401879437,0.01631389286811069
trained,1,3,41,False,0.022070221893955022,0.014416152727790177,0.0076540701047633775,0.02436824481083022,0.01977220033586491
trained,1,3,42,False,0.020336236717412248,0.01280064413731452,0.007535592529166024,0.024018821400353937,0.016291430273444436
trained,1,3,43,False,0.02191034288262017,0.01393409405136481,0.007976248889463022,0.025416494153787272,0.018912329581444676
trained,1,3,44,False,0.022100126836448908,0.014480730256764218,0.007619396310474258,0.02385153462209048,0.020454864694990894
trained,1,3,45,False,0.02348639038973488,0.015327847642765846,0.008158542288583703,0.028740406213007098,0.01913306268730334
trained,1,3,46,False,0.022977861517574638,0.015129670093301684,0.00784819159161998,0.027497844377034147,0.01734770690662819
trained,1,3,47,False,0.02481652144342661,0.016823960715555586,0.007992560749698896,0.02748357582922009,0.021977399220509872
trained,1,3,48,False,0.02296472989837639,0.015417050359246787,0.007547679739218438,0.02536163774747697,0.020641573260609922
trained,1,3,49,True,0.04080342273664428,0.04080342273664428,0.0,nan,nan
trained,1,4,0,False,0.012976615515071899,0.006754891233867966,0.00622172441217117,0.01541529136483331,0.009634726732555363
trained,1,4,1,False,0.010907365547609515,0.006803189429774648,0.004104176026885398,0.014074780083319638,0.007739950888208114
trained,1,4,2,False,0.012757856064126827,0.008461806937702931,0.004296049344702624,0.01612464075959805,0.008429133578569495
trained,1,4,3,False,0.013407219346845523,0.008752085661399178,0.004655133627238683,0.018076208427373786,0.00873823026631726
trained,1,4,4,False,0.013407418387942016,0.008455750707071275,0.00495166771725053,0.016909180974619367,0.01041315780763609
trained,1,4,5,False,0.014051230216864496,0.00897906263708137,0.005072167710750364,0.01776819171209354,0.010334269201848656
trained,1,4,6,False,0.0143935177475214,0.009033781650941819,0.00535973613295937,0.01882882829522714,0.00995820729440311
trained,1,4,7,False,0.015529731346759945,0.009898713673464954,0.005631017753330525,0.020066096327237545,0.011268297753607234
trained,1,4,8,False,0.015378496173070744,0.009347948245704174,0.006030547563568689,0.021085756920421354,0.011473528035965406
trained,1,4,9,False,0.017624203552259132,0.011367822764441371,0.0062563806131947786,0.022912884655866828,0.012498251133813308
trained,1,4,10,False,0.016470959642902017,0.009725884679937735,0.006745075152139179,0.021205422623703875,0.012293492293204455
trained,1,4,11,False,0.01750298633123748,0.010824018361745402,0.006678968275082298,0.02263698050932538,0.01268014410567103
trained,1,4,12,False,0.020130675518885255,0.01326489745406434,0.006865778035717085,0.025623797332601887,0.013501045430592936
trained,1,4,13,False,0.018698656815104187,0.011659317504381761,0.0070393393689300865,0.026338471944823312,0.013123656698578113
trained,1,4,14,False,0.020686463336460292,0.013389839412411675,0.007296624025912024,0.026338877813781008,0.01428039347132047
trained,1,4,15,False,0.020106052805203944,0.012738264791551046,0.007367788159172051,0.024876833132559985,0.014163502181569736
trained,1,4,16,False,0.01997537087299861,0.01229945347586181,0.007675917455344461,0.02449516914245011,0.014689505344919734
trained,1,4,17,False,0.02061357381171547,0.012727580338832922,0.007885993545642123,0.024699395575693672,0.015682410368503166
trained,1,4,18,False,0.020782659179531038,0.013291567403939553,0.00749109176103957,0.02528566068472111,0.014805947582830083
trained,1,4,19,False,0.02013377205003053,0.012306158037972637,0.007827613851986825,0.025115068124027036,0.015598561725954512
trained,1,4,20,False,0.019016779900994152,0.011176294356118888,0.007840485501219518,0.02354434470180422,0.015495340947786138
trained,1,4,21,False,0.019741538970265538,0.01152184003876755,0.008219699055189267,0.024802115084903854,0.014987664424221624
trained,1,4,22,False,0.020861037744907662,0.012486609906773083,0.008374427488888614,0.026217221371119932,0.01566965963978034
trained,1,4,23,False,0.022096883738413453,0.013721342053031549,0.008375541641726159,0.02824797017189364,0.016669454491313768
trained,1,4,24,False,0.021343656990211457,0.012896157189970836,0.008447499552858062,0.025327482194240605,0.01653559128593268
trained,1,4,25,False,0.02119840052910149,0.012872414707089774,0.008325986229465343,0.024966964388594907,0.016927361985047656
trained,1,4,26,False,0.020613863336620852,0.012104911700589582,0.008508951883413829,0.024320884594234864,0.01627853288615154
trained,1,4,27,False,0.022406124480767176,0.013957653151010163,0.00844847084954381,0.027158514504916357,0.018079321143398087
trained,1,4,28,False,0.021693676622817293,0.013199511507991701,0.008494165493175387,0.026777095457708292,0.016282295372577443
trained,1,4,29,False,0.022327658312860876,0.014003414864419028,0.008324243783135898,0.02694101036629743,0.01639620604692027
trained,1,4,30,False,0.023375431657768786,0.014943314250558615,0.00843211768369656,0.02747130035563852,0.0190153140724907
trained,1,4,31,False,0.021795423730509356,0.013226019975263625,0.008569403522415087,0.027947473099395152,0.016016225344642546
trained,1,4,32,False,0.023985783627722412,0.015216434985632077,0.008769348845817149,0.027846868451986764,0.018694667490544138
trained,1,4,33,False,0.023606811126228422,0.014660483167972416,0.008946328001911752,0.027774138545448128,0.019170623437892043
trained,1,4,34,False,0.02469088276848197,0.015854998491704464,0.008835884378640912,0.029136567208398547,0.01897500300713416
trained,1,4,35,False,0.023928650247398764,0.015029252681415528,0.008899397304048762,0.026947349258181118,0.020047466012848805
trained,1,4,36,False,0.022771222342271358,0.01387371054443065,0.00889751194335986,0.02696303895746286,0.01844633286375375
trained,1,4,37,False,0.0228613747167401,0.013931804365711287,0.008929570452892222,0.027460546543200806,0.018403715683290592
trained,1,4,38,False,0.02260623426991515,0.013785872986773029,0.008820361064863391,0.026168011048616005,0.01965504749012845
trained,1,4,39,False,0.022440000029746443,0.013214287493610755,0.009225712419720367,0.027437064165281036,0.0181671481417573
trained,1,4,40,False,0.02454400938586332,0.015866299450863153,0.008677709745825268,0.029390225807825722,0.018876399908025386
trained,1,4,41,False,0.022651894891168922,0.013517283921828493,0.00913461108575575,0.026313676877180114,0.01899011357454583
trained,1,4,42,False,0.0219370155245997,0.012818959134165198,0.009118056841543876,0.025239081664094283,0.018310156223348906
trained,1,4,43,False,0.021462021220941097,0.012379298859741539,0.00908272220112849,0.024431645586076432,0.018922777158086716
trained,1,4,44,False,0.022195972298504785,0.01336500997422263,0.008830962746287696,0.025115619278362682,0.019453274100228693
trained,1,4,45,False,0.02230456890538335,0.013388640101766214,0.008915929138311185,0.026750742104546775,0.018620596985731805
trained,1,4,46,False,0.022894110123161227,0.013917037984356284,0.008977072255220264,0.026615792413202805,0.018258330665463417
trained,1,4,47,False,0.023904790548840538,0.015096462011570111,0.00880832840630319,0.027351177749082897,0.02023605509631095
trained,1,4,48,False,0.021643789252266288,0.013222840410890058,0.008420949161518365,0.025179278489852706,0.018217084291749275
trained,1,4,49,True,0.01756556523469044,0.01756556523469044,0.0,nan,nan
trained,1,5,0,False,0.0060959741022088565,0.0029984942029841477,0.003097479941061465,0.00938534110507651,0.0015883228576664503
trained,1,5,1,False,0.0072725673380773515,0.0037875419984629843,0.0034850252195610665,0.01165007904273807,0.002895055477893038
trained,1,5,2,False,0.009224121924489737,0.004875632106632111,0.0043484897396410815,0.014173092120068355,0.002861160231467303
trained,1,5,3,False,0.009584793777321465,0.005201324074732838,0.004383469800814055,0.015382780744403135,0.003786806662901654
trained,1,5,4,False,0.00933191661897581,0.00505457264080178,0.004277343879948603,0.015879751940778758,0.0037330428452190495
trained,1,5,5,False,0.011236817546887323,0.005897343944525346,0.0053394735950860195,0.01844794279895723,0.004025692851428175
trained,1,5,6,False,0.012393077748129144,0.00647826238127891,0.0059148151995032094,0.020270140339562204,0.004516015125773265
trained,1,5,7,False,0.012560997987748124,0.0066878486177301966,0.005873149450053461,0.020840281770835002,0.004783489066705277
trained,1,5,8,False,0.011893757691723295,0.0060895556744071655,0.005804202031868044,0.02200479911138805,0.004975676976181077
trained,1,5,9,False,0.014753840398043394,0.00767651177739026,0.0070773288534837775,0.024618219702489792,0.005192981148138643
trained,1,5,10,False,0.014395531310583465,0.007354114328336436,0.007041416822175961,0.023674193614472948,0.006208476124276571
trained,1,5,11,False,0.015462853625649586,0.007834085776266875,0.007628767911228351,0.026065899389645743,0.0055024171332744036
trained,1,5,12,False,0.017678824020549655,0.009070194224477746,0.008608630116214044,0.027167176734656094,0.006227364261827335
trained,1,5,13,False,0.016355938627384603,0.008248480298789218,0.008107458459562622,0.029027318892379604,0.007109256012906396
trained,1,5,14,False,0.01855558410170488,0.009429534286027774,0.009126049830229022,0.029170616803800356,0.00652521356047752
trained,1,5,15,False,0.019281721441075206,0.009967041201889515,0.009314680341049097,0.028952368233405367,0.007235827994647255
trained,1,5,16,False,0.01912263673148118,0.009928734820277896,0.009193902056722436,0.028950669276325596,0.007628836204353088
trained,1,5,17,False,0.020250733563443646,0.010624063819705043,0.009626669765566476,0.030692556872963905,0.0076485338785428686
trained,1,5,18,False,0.02139260360854678,0.01092218864505412,0.010470414767041802,0.031409602918445245,0.008097312451255593
trained,1,5,19,False,0.01956590951886028,0.009705712931463495,0.009860196587396786,0.032213586672651964,0.008050859905779362
trained,1,5,20,False,0.017834564874647185,0.008719421515706927,0.009115143613598775,0.029480213299393654,0.008776838136125458
trained,1,5,21,False,0.019005128706339747,0.009584687002643477,0.00942044191469904,0.030825648306598584,0.007901004411520042
trained,1,5,22,False,0.021305457776179537,0.010878992827201728,0.010426464767078869,0.033641073971040665,0.009349398938222573
trained,1,5,23,False,0.02066852236748673,0.01075336780922953,0.009915154325426556,0.03332321895286441,0.0095026132030933
trained,1,5,24,False,0.0222013202146627,0.011572268929739948,0.010629051088471897,0.033273102555956155,0.008838823966376868
trained,1,5,25,False,0.0215091040590778,0.01115351943008136,0.01035558502189815,0.031919049564749,0.009711166118116428
trained,1,5,26,False,0.02289898309390992,0.011714301581378095,0.011184681796294171,0.03378178705663784,0.010171636333294466
trained,1,5,27,False,0.021933259820798412,0.010842194387805648,0.011091065396612976,0.03535493803744922,0.009713523496470568
trained,1,5,28,False,0.023281004832824692,0.012190774563350715,0.011090230371337384,0.035876126367260106,0.009873295326777283
trained,1,5,29,False,0.02547287556808442,0.013459204157697968,0.012013671468594112,0.03720845727043019,0.010384270137624947
trained,1,5,30,False,0.024084641714580357,0.012623849208466709,0.011460792418802157,0.03589597831226208,0.011511283671303142
trained,1,5,31,False,0.024131980491802096,0.012510865824879147,0.011621114797890186,0.03792451310061639,0.011175358770274079
trained,1,5,32,False,0.027480191143695265,0.014512915164232254,0.012967275994014926,0.039054287345828234,0.011619392916111759
trained,1,5,33,False,0.025072318909224123,0.012937480554683134,0.012134838572819717,0.03732385192856644,0.012030364322145621
trained,1,5,34,False,0.02732185978675261,0.014842271877569146,0.012479587807320058,0.03898605005815625,0.01232504373183474
trained,1,5,35,False,0.025427149492315948,0.013189535020501353,0.012237614937475882,0.03587123003995253,0.011999046756370393
trained,1,5,36,False,0.02429246375686489,0.012653520636376925,0.01163894335331861,0.036519107365837467,0.011677673430226387
trained,1,5,37,False,0.023737232346320525,0.012198398580949288,0.011538833525264636,0.03557729339670568,0.012261481228499458
trained,1,5,38,False,0.02302214186056517,0.012031827325699851,0.010990314651280642,0.03583865673762971,0.012402743586738194
trained,1,5,39,False,0.024821787956170738,0.012824192803236656,0.011997595094726421,0.0397223715938754,0.012080708883054878
trained,1,5,40,False,0.026607267907820642,0.014324418203614186,0.012282849696930498,0.03851677315390628,0.012679202564976224
trained,1,5,41,False,0.025919520703610033,0.013824690919136629,0.012094829566194676,0.038983240199740976,0.012855800818215357
trained,1,5,42,False,0.025970025395508856,0.014117493788944557,0.011852531715703662,0.03763720582225429,0.013155253838793542
trained,1,5,43,False,0.02386359326192178,0.012170227142632939,0.011693365886458196,0.036851693639310734,0.01275782609709363
trained,1,5,44,False,0.024369932390982285,0.012403226559399627,0.011966705831582658,0.03667288252543057,0.012812615615654397
trained,1,5,45,False,0.024292699177749455,0.012721956183668226,0.01157074332877528,0.03828645195683529,0.012697875948755868
trained,1,5,46,False,0.0256076819205191,0.014482766258879565,0.01112491570529528,0.03572640111538726,0.013003662673821836
trained,1,5,47,False,0.024838342185830697,0.01396377815399319,0.01087456417735666,0.03625087078773614,0.012689521558763038
trained,1,5,48,False,0.02426936005940661,0.01366748393047601,0.010601876150758471,0.0359745698847941,0.012924311191846545
trained,1,5,49,True,0.022349384306835418,0.022349384306835418,0.0,nan,nan
trained,2,0,0,False,0.008306330666528083,0.0005518930752259621,0.0077544376472360454,0.008479467698282773,0.00814368680232402
trained,2,0,1,False,0.0070421584823634475,0.000662621998344548,0.006379536651365925,0.007364275690633804,0.006791622905034779
trained,2,0,2,False,0.007301828445633873,0.0008563189742289978,0.0064455093670403585,0.007388331508991541,0.007215325116703752
trained,2,0,3,False,0.008184940386854578,0.0010296844650383719,0.00715525601117406,0.008949473162271803,0.007466743042283324
trained,2,0,4,False,0.008561150068999268,0.0007150432227263082,0.007846106847864576,0.00871759662678575,0.008383844047784805
trained,2,0,5,False,0.009625831255107187,0.0010605341867631068,0.008565297117456794,0.009339456611241284,0.009921297238814452
trained,2,0,6,False,0.010146586340852082,0.0013343495061235444,0.008812236657831818,0.010245954378900166,0.01000135602393689
trained,2,0,7,False,0.010160889680264518,0.0011233903910579102,0.00903749928693287,0.009935776026532898,0.010319969741006692
trained,2,0,8,False,0.011188019809196703,0.0011042087203350093,0.010083811182994395,0.011683886109943122,0.0105703616465785
trained,2,0,9,False,0.011568296802579425,0.001141234787837675,0.010427062094095163,0.01182030915198001,0.011378424663147698
trained,2,0,10,False,0.012009326135739684,0.0010394254786660895,0.01096990070072934,0.012219335143573774,0.011681711608543992
trained,2,0,11,False,0.012915179278934374,0.0013779545392935688,0.0115372248692438,0.01257071134057783,0.013249048132162827
trained,2,0,12,False,0.01385429542278871,0.001276103371537829,0.012578191905049607,0.01423540644464083,0.01347318421176169
