T,pool_index,layer,position,score,num_prompts
3,7,2,30,0.46143069863319397,128
3,7,2,40,0.361900269985199,128
3,7,2,49,0.40588802099227905,128
3,7,3,5,0.5774940252304077,128
3,7,3,10,0.5498734712600708,128
3,7,3,20,0.5846023559570312,128
3,7,3,30,0.5924155712127686,128
3,7,3,40,0.553649365901947,128
3,7,3,49,0.5462788939476013,128
3,7,4,5,0.5201792120933533,128
3,7,4,10,0.5960327982902527,128
3,7,4,20,0.6445549130439758,128
3,7,4,30,0.7092278599739075,128
3,7,4,40,0.5983825325965881,128
3,7,4,49,0.6466382741928101,128
3,7,5,5,0.5568385720252991,128
3,7,5,10,0.6209794878959656,128
3,7,5,20,0.625150203704834,128
3,7,5,30,0.7409603595733643,128
3,7,5,40,0.612673819065094,128
3,7,5,49,0.6641306281089783,128
3,7,6,5,0.4343598186969757,128
3,7,6,10,0.5934107303619385,128
3,7,6,20,0.6122238636016846,128
3,7,6,30,0.7092083096504211,128
3,7,6,40,0.6354227662086487,128
3,7,6,49,0.6410903930664062,128
3,8,0,5,-0.06671061366796494,128
3,8,0,10,-0.013272684998810291,128
3,8,0,20,-0.09339793771505356,128
3,8,0,30,-0.01243961788713932,128
3,8,0,40,-0.07501066476106644,128
3,8,0,49,-0.10330824553966522,128
3,8,1,5,0.7220070958137512,128
3,8,1,10,0.6376616358757019,128
3,8,1,20,0.6607520580291748,128
3,8,1,30,0.6183987259864807,128
3,8,1,40,0.7473270893096924,128
3,8,1,49,0.6788103580474854,128
3,8,2,5,0.71551513671875,128
3,8,2,10,0.6453957557678223,128
3,8,2,20,0.6738235354423523,128
3,8,2,30,0.7056739926338196,128
3,8,2,40,0.7524242401123047,128
3,8,2,49,0.7305902242660522,128
3,8,3,5,0.7929447293281555,128
3,8,3,10,0.8043392300605774,128
3,8,3,20,0.8174650073051453,128
3,8,3,30,0.8290723562240601,128
3,8,3,40,0.8280389308929443,128
3,8,3,49,0.8290055394172668,128
3,8,4,5,0.8480222821235657,128
3,8,4,10,0.9136453866958618,128
3,8,4,20,0.9282329678535461,128
3,8,4,30,0.9109518527984619,128
3,8,4,40,0.9349483847618103,128
3,8,4,49,0.9264637231826782,128
3,8,5,5,0.8407348394393921,128
3,8,5,10,0.931461751461029,128
3,8,5,20,0.92954021692276,128
3,8,5,30,0.9402183890342712,128
3,8,5,40,0.9501872062683105,128
3,8,5,49,0.9457578063011169,128
3,8,6,5,0.7422392964363098,128
3,8,6,10,0.8846995830535889,128
3,8,6,20,0.8872133493423462,128
3,8,6,30,0.908249020576477,128
3,8,6,40,0.9042174220085144,128
3,8,6,49,0.8973341584205627,128
3,9,0,5,-0.03644678741693497,128
3,9,0,10,-0.03322622925043106,128
3,9,0,20,-0.06924354285001755,128
3,9,0,30,-0.08468177169561386,128
3,9,0,40,-0.10694082081317902,128
3,9,0,49,-0.15825943648815155,128
3,9,1,5,0.646476686000824,128
3,9,1,10,0.7353793978691101,128
3,9,1,20,0.6968432068824768,128
3,9,1,30,0.707082211971283,128
3,9,1,40,0.7088050842285156,128
3,9,1,49,0.6521763205528259,128
3,9,2,5,0.7067322731018066,128
3,9,2,10,0.7779296040534973,128
3,9,2,20,0.7350871562957764,128
3,9,2,30,0.7136455178260803,128
3,9,2,40,0.7425671219825745,128
3,9,2,49,0.7391217350959778,128
3,9,3,5,0.8094338178634644,128
3,9,3,10,0.8313966989517212,128
3,9,3,20,0.8362103700637817,128
3,9,3,30,0.8714361190795898,128
3,9,3,40,0.8748209476470947,128
3,9,3,49,0.8202676177024841,128
3,9,4,5,0.8699962496757507,128
3,9,4,10,0.9178902506828308,128
3,9,4,20,0.9435762763023376,128
3,9,4,30,0.9426177740097046,128
3,9,4,40,0.9667565226554871,128
3,9,4,49,0.9521999955177307,128
3,9,5,5,0.8589063882827759,128
3,9,5,10,0.9168544411659241,128
3,9,5,20,0.9338685274124146,128
3,9,5,30,0.9636553525924683,128
3,9,5,40,0.9769957065582275,128
3,9,5,49,0.9672307968139648,128
3,9,6,5,0.8178109526634216,128
3,9,6,10,0.9046124219894409,128
3,9,6,20,0.9094866514205933,128
3,9,6,30,0.9274003505706787,128
3,9,6,40,0.9598623514175415,128
3,9,6,49,0.9321452379226685,128
4,0,0,5,-0.052289195358753204,128
4,0,0,10,-0.08350710570812225,128
4,0,0,20,-0.062111109495162964,128
4,0,0,30,-0.09443167597055435,128
4,0,0,40,0.0030117235146462917,128
4,0,0,49,-0.09636734426021576,128
4,0,1,5,0.33811548352241516,128
4,0,1,10,0.3337576389312744,128
4,0,1,20,0.32054024934768677,128
4,0,1,30,0.2726271152496338,128
4,0,1,40,0.31252768635749817,128
4,0,1,49,0.2894294857978821,128
4,0,2,5,0.4012260138988495,128
4,0,2,10,0.3778426945209503,128
4,0,2,20,0.37512245774269104,128
4,0,2,30,0.36584237217903137,128
4,0,2,40,0.37481480836868286,128
4,0,2,49,0.38809898495674133,128
4,0,3,5,0.3930908143520355,128
4,0,3,10,0.4279007017612457,128
4,0,3,20,0.48498234152793884,128
4,0,3,30,0.5397385954856873,128
4,0,3,40,0.49214643239974976,128
4,0,3,49,0.5196365714073181,128
4,0,4,5,0.3097881078720093,128
4,0,4,10,0.4937877953052521,128
4,0,4,20,0.42252764105796814,128
4,0,4,30,0.5451912879943848,128
4,0,4,40,0.4761732220649719,128
4,0,4,49,0.5039443969726562,128
4,0,5,5,0.20718760788440704,128
4,0,5,10,0.4039405584335327,128
4,0,5,20,0.43025892972946167,128
4,0,5,30,0.5937696099281311,128
4,0,5,40,0.4740670323371887,128
4,0,5,49,0.4641028046607971,128
4,0,6,5,0.11909584701061249,128
4,0,6,10,0.4074755311012268,128
4,0,6,20,0.31447479128837585,128
4,0,6,30,0.5255551934242249,128
4,0,6,40,0.4724659323692322,128
4,0,6,49,0.48028406500816345,128
4,1,0,5,-0.052368342876434326,128
4,1,0,10,-0.08500386774539948,128
4,1,0,20,-0.07115402817726135,128
4,1,0,30,-0.07878580689430237,128
4,1,0,40,-0.06790409982204437,128
4,1,0,49,-0.028589829802513123,128
4,1,1,5,0.6533682346343994,128
4,1,1,10,0.6721158623695374,128
4,1,1,20,0.6857109665870667,128
4,1,1,30,0.7620273232460022,128
4,1,1,40,0.6750730276107788,128
4,1,1,49,0.6819464564323425,128
4,1,2,5,0.7474229335784912,128
4,1,2,10,0.7230428457260132,128
4,1,2,20,0.7252635955810547,128
4,1,2,30,0.8231750726699829,128
4,1,2,40,0.762432873249054,128
4,1,2,49,0.7450874447822571,128
4,1,3,5,0.756844162940979,128
4,1,3,10,0.7696443200111389,128
4,1,3,20,0.7606747150421143,128
4,1,3,30,0.8289858102798462,128
4,1,3,40,0.8410707712173462,128
4,1,3,49,0.7848040461540222,128
4,1,4,5,0.7699524164199829,128
4,1,4,10,0.8644405007362366,128
4,1,4,20,0.8711704015731812,128
4,1,4,30,0.8979229927062988,128
4,1,4,40,0.9123488068580627,128
4,1,4,49,0.8607019186019897,128
4,1,5,5,0.7694528698921204,128
4,1,5,10,0.8451284766197205,128
4,1,5,20,0.8613112568855286,128
4,1,5,30,0.8861439228057861,128
4,1,5,40,0.9072777032852173,128
4,1,5,49,0.8205194473266602,128
4,1,6,5,0.5920273065567017,128
4,1,6,10,0.7881621718406677,128
4,1,6,20,0.7795878648757935,128
4,1,6,30,0.8375937342643738,128
4,1,6,40,0.8314470052719116,128
4,1,6,49,0.7890596389770508,128
4,2,0,5,-0.12446534633636475,128
4,2,0,10,-0.05248614400625229,128
4,2,0,20,-0.06228223443031311,128
4,2,0,30,-0.09147418290376663,128
4,2,0,40,-0.06287414580583572,128
4,2,0,49,-0.07767397910356522,128
4,2,1,5,0.5083931088447571,128
4,2,1,10,0.5221479535102844,128
4,2,1,20,0.504801332950592,128
4,2,1,30,0.5545682311058044,128
4,2,1,40,0.436516672372818,128
4,2,1,49,0.5392469167709351,128
4,2,2,5,0.6188197135925293,128
4,2,2,10,0.6695250868797302,128
4,2,2,20,0.5632360577583313,128
4,2,2,30,0.6670817732810974,128
4,2,2,40,0.60533207654953,128
4,2,2,49,0.6458372473716736,128
4,2,3,5,0.6657713055610657,128
4,2,3,10,0.686248779296875,128
4,2,3,20,0.7246987223625183,128
4,2,3,30,0.7314223647117615,128
4,2,3,40,0.7204484939575195,128
4,2,3,49,0.7043414115905762,128
4,2,4,5,0.6559755206108093,128
4,2,4,10,0.7329812049865723,128
4,2,4,20,0.7780171632766724,128
4,2,4,30,0.7234950661659241,128
4,2,4,40,0.7241071462631226,128
4,2,4,49,0.7231196761131287,128
4,2,5,5,0.6147356629371643,128
4,2,5,10,0.668738067150116,128
4,2,5,20,0.7492506504058838,128
4,2,5,30,0.671257734298706,128
4,2,5,40,0.6537970900535583,128
4,2,5,49,0.6662094593048096,128
4,2,6,5,0.4870642125606537,128
4,2,6,10,0.6140450835227966,128
4,2,6,20,0.7121455669403076,128
4,2,6,30,0.6451541185379028,128
4,2,6,40,0.6458271145820618,128
4,2,6,49,0.6561883687973022,128
4,3,0,5,-0.09464646130800247,128
4,3,0,10,-0.03406486660242081,128
4,3,0,20,-0.05520095303654671,128
4,3,0,30,-0.12929052114486694,128
4,3,0,40,-0.0753551572561264,128
4,3,0,49,-0.0493527390062809,128
4,3,1,5,0.6769499182701111,128
4,3,1,10,0.6496102213859558,128
4,3,1,20,0.6399937272071838,128
4,3,1,30,0.6728830337524414,128
4,3,1,40,0.5919634699821472,128
4,3,1,49,0.6752709150314331,128
4,3,2,5,0.7248439788818359,128
4,3,2,10,0.7245281934738159,128
4,3,2,20,0.7038816213607788,128
4,3,2,30,0.7544960975646973,128
4,3,2,40,0.7150453329086304,128
4,3,2,49,0.759787917137146,128
4,3,3,5,0.7481772899627686,128
4,3,3,10,0.7955127954483032,128
4,3,3,20,0.758421003818512,128
4,3,3,30,0.8020253777503967,128
4,3,3,40,0.7705116868019104,128
4,3,3,49,0.838047444820404,128
4,3,4,5,0.785517692565918,128
4,3,4,10,0.8462309837341309,128
4,3,4,20,0.8712043762207031,128
4,3,4,30,0.9151626229286194,128
4,3,4,40,0.8792068958282471,128
4,3,4,49,0.8988037109375,128
4,3,5,5,0.7316389083862305,128
4,3,5,10,0.8071317076683044,128
4,3,5,20,0.8195528984069824,128
4,3,5,30,0.9124378561973572,128
4,3,5,40,0.8577410578727722,128
4,3,5,49,0.8660848736763,128
4,3,6,5,0.6401715278625488,128
4,3,6,10,0.7891154289245605,128
4,3,6,20,0.7848305702209473,128
4,3,6,30,0.8963877558708191,128
4,3,6,40,0.8292717337608337,128
4,3,6,49,0.833377480506897,128
4,4,0,5,-0.08922705799341202,128
4,4,0,10,-0.06980685144662857,128
4,4,0,20,-0.09553642570972443,128
4,4,0,30,-0.04431372508406639,128
4,4,0,40,-0.06721199303865433,128
4,4,0,49,-0.17811670899391174,128
4,4,1,5,0.6652474999427795,128
4,4,1,10,0.678680956363678,128
4,4,1,20,0.6950947046279907,128
4,4,1,30,0.6764835715293884,128
4,4,1,40,0.6900844573974609,128
4,4,1,49,0.6279837489128113,128
4,4,2,5,0.7134929895401001,128
4,4,2,10,0.7474652528762817,128
4,4,2,20,0.7558430433273315,128
4,4,2,30,0.7359001040458679,128
4,4,2,40,0.7761228680610657,128
4,4,2,49,0.7401568293571472,128
4,4,3,5,0.7432123422622681,128
4,4,3,10,0.7713273763656616,128
4,4,3,20,0.7648414969444275,128
4,4,3,30,0.7780035734176636,128
4,4,3,40,0.7897902131080627,128
4,4,3,49,0.737187385559082,128
4,4,4,5,0.7148551344871521,128
4,4,4,10,0.830990731716156,128
4,4,4,20,0.8797084093093872,128
4,4,4,30,0.8821790218353271,128
4,4,4,40,0.9055944681167603,128
4,4,4,49,0.8616381883621216,128
4,4,5,5,0.7201996445655823,128
4,4,5,10,0.8126024603843689,128
4,4,5,20,0.8635725378990173,128
4,4,5,30,0.8498284816741943,128
4,4,5,40,0.8909757733345032,128
4,4,5,49,0.8140054941177368,128
4,4,6,5,0.6417236328125,128
4,4,6,10,0.7520513534545898,128
4,4,6,20,0.850922703742981,128
4,4,6,30,0.8271000385284424,128
4,4,6,40,0.872155487537384,128
4,4,6,49,0.8024933338165283,128
4,5,0,5,-0.060835257172584534,128
4,5,0,10,-0.07969927787780762,128
4,5,0,20,-0.18614110350608826,128
4,5,0,30,-0.13889840245246887,128
4,5,0,40,-0.011815440841019154,128
4,5,0,49,-0.11427595466375351,128
4,5,1,5,0.5668085217475891,128
4,5,1,10,0.5103387236595154,128
4,5,1,20,0.561574399471283,128
4,5,1,30,0.5511293411254883,128
4,5,1,40,0.4896414279937744,128
4,5,1,49,0.5761839747428894,128
4,5,2,5,0.6580312848091125,128
4,5,2,10,0.6769695281982422,128
4,5,2,20,0.7063498497009277,128
4,5,2,30,0.6575719118118286,128
4,5,2,40,0.6635057330131531,128
4,5,2,49,0.6399270296096802,128
4,5,3,5,0.6837047338485718,128
4,5,3,10,0.723692774772644,128
4,5,3,20,0.6693823933601379,128
4,5,3,30,0.7056605815887451,128
4,5,3,40,0.7481680512428284,128
4,5,3,49,0.6981505155563354,128
4,5,4,5,0.709953784942627,128
4,5,4,10,0.7009367942810059,128
4,5,4,20,0.7096664309501648,128
4,5,4,30,0.7463727593421936,128
4,5,4,40,0.7612689733505249,128
4,5,4,49,0.7193729877471924,128
4,5,5,5,0.5972406268119812,128
4,5,5,10,0.6705434322357178,128
4,5,5,20,0.6819863319396973,128
4,5,5,30,0.6985908150672913,128
4,5,5,40,0.7385920286178589,128
4,5,5,49,0.674583911895752,128
4,5,6,5,0.5033183693885803,128
4,5,6,10,0.6400570273399353,128
4,5,6,20,0.6350412368774414,128
4,5,6,30,0.6712971925735474,128
4,5,6,40,0.6952137351036072,128
4,5,6,49,0.6700477600097656,128
4,6,0,5,0.007107945624738932,128
4,6,0,10,-0.014734800904989243,128
4,6,0,20,-0.05086888372898102,128
4,6,0,30,-0.04901902377605438,128
4,6,0,40,-0.04906248301267624,128
4,6,0,49,-0.027132470160722733,128
4,6,1,5,0.5989207625389099,128
4,6,1,10,0.6115614771842957,128
4,6,1,20,0.6100518703460693,128
4,6,1,30,0.6623750925064087,128
4,6,1,40,0.6759673357009888,128
4,6,1,49,0.6461290717124939,128
4,6,2,5,0.711767852306366,128
4,6,2,10,0.7086575031280518,128
4,6,2,20,0.7141001224517822,128
4,6,2,30,0.7663697004318237,128
4,6,2,40,0.7682449221611023,128
4,6,2,49,0.7654719352722168,128
4,6,3,5,0.8023120164871216,128
4,6,3,10,0.7785178422927856,128
4,6,3,20,0.7563554644584656,128
4,6,3,30,0.8021169304847717,128
4,6,3,40,0.7728617787361145,128
4,6,3,49,0.7619788646697998,128
4,6,4,5,0.8151638507843018,128
4,6,4,10,0.8645799160003662,128
4,6,4,20,0.8928437829017639,128
4,6,4,30,0.8813899755477905,128
4,6,4,40,0.9072482585906982,128
4,6,4,49,0.8929990530014038,128
4,6,5,5,0.783638596534729,128
4,6,5,10,0.8490287065505981,128
4,6,5,20,0.8583981394767761,128
4,6,5,30,0.8654870986938477,128
4,6,5,40,0.8933529257774353,128
4,6,5,49,0.8796419501304626,128
4,6,6,5,0.6840911507606506,128
4,6,6,10,0.8259505033493042,128
4,6,6,20,0.8251750469207764,128
4,6,6,30,0.8035770058631897,128
4,6,6,40,0.8679853081703186,128
4,6,6,49,0.7984493970870972,128
4,7,0,5,-0.01540673803538084,128
4,7,0,10,0.03146356716752052,128
4,7,0,20,-0.06723956018686295,128
4,7,0,30,-0.16272969543933868,128
4,7,0,40,-0.002391580957919359,128
4,7,0,49,-0.08537650108337402,128
4,7,1,5,0.36456239223480225,128
4,7,1,10,0.47002673149108887,128
4,7,1,20,0.356327623128891,128
4,7,1,30,0.3451274633407593,128
4,7,1,40,0.34456729888916016,128
4,7,1,49,0.4647858738899231,128
4,7,2,5,0.5446997880935669,128
4,7,2,10,0.5972207188606262,128
4,7,2,20,0.5004444122314453,128
4,7,2,30,0.5032516717910767,128
4,7,2,40,0.5498153567314148,128
4,7,2,49,0.6275571584701538,128
4,7,3,5,0.5829010009765625,128
4,7,3,10,0.5922524929046631,128
4,7,3,20,0.587279200553894,128
4,7,3,30,0.5015383958816528,128
4,7,3,40,0.601974606513977,128
4,7,3,49,0.7055367827415466,128
4,7,4,5,0.5256223678588867,128
4,7,4,10,0.5144883990287781,128
4,7,4,20,0.5157984495162964,128
4,7,4,30,0.46129530668258667,128
4,7,4,40,0.5432235598564148,128
4,7,4,49,0.636684775352478,128
4,7,5,5,0.48364806175231934,128
4,7,5,10,0.5138683319091797,128
4,7,5,20,0.5236274003982544,128
4,7,5,30,0.49314355850219727,128
4,7,5,40,0.46591758728027344,128
4,7,5,49,0.6534734964370728,128
4,7,6,5,0.3706135153770447,128
4,7,6,10,0.4298107624053955,128
4,7,6,20,0.4284890592098236,128
4,7,6,30,0.4983329772949219,128
4,7,6,40,0.4963812828063965,128
4,7,6,49,0.5302351713180542,128
4,8,0,5,0.00048821428208611906,128
4,8,0,10,-0.10635075718164444,128
4,8,0,20,-0.09646502137184143,128
4,8,0,30,-0.0346599742770195,128
4,8,0,40,0.005484735127538443,128
4,8,0,49,-0.027810310944914818,128
4,8,1,5,0.6687901020050049,128
4,8,1,10,0.6448010206222534,128
4,8,1,20,0.5642892122268677,128
4,8,1,30,0.6528022289276123,128
4,8,1,40,0.6331860423088074,128
4,8,1,49,0.7012348175048828,128
4,8,2,5,0.6944830417633057,128
4,8,2,10,0.7431341409683228,128
4,8,2,20,0.668644905090332,128
4,8,2,30,0.729337215423584,128
4,8,2,40,0.7454098463058472,128
4,8,2,49,0.7671803832054138,128
4,8,3,5,0.8096903562545776,128
4,8,3,10,0.7903798222541809,128
4,8,3,20,0.7621669769287109,128
4,8,3,30,0.8201343417167664,128
4,8,3,40,0.7675465941429138,128
4,8,3,49,0.7839163541793823,128
4,8,4,5,0.8174412846565247,128
4,8,4,10,0.8377024531364441,128
4,8,4,20,0.8660646080970764,128
4,8,4,30,0.8728045225143433,128
4,8,4,40,0.8823265433311462,128
4,8,4,49,0.846146821975708,128
4,8,5,5,0.7957630157470703,128
4,8,5,10,0.8313575387001038,128
4,8,5,20,0.8498169779777527,128
4,8,5,30,0.8482775092124939,128
4,8,5,40,0.9080900549888611,128
4,8,5,49,0.8358606696128845,128
4,8,6,5,0.7533204555511475,128
4,8,6,10,0.7084839940071106,128
4,8,6,20,0.8222870230674744,128
4,8,6,30,0.8062940239906311,128
4,8,6,40,0.8588950037956238,128
4,8,6,49,0.7864958047866821,128
4,9,0,5,-0.03283528983592987,128
4,9,0,10,0.007201058324426413,128
4,9,0,20,-0.02012489177286625,128
4,9,0,30,-0.11728471517562866,128
4,9,0,40,-0.020957494154572487,128
4,9,0,49,-0.13245506584644318,128
4,9,1,5,0.6008853912353516,128
4,9,1,10,0.7094773650169373,128
4,9,1,20,0.7306901216506958,128
4,9,1,30,0.6456477046012878,128
4,9,1,40,0.6280999183654785,128
4,9,1,49,0.6868048906326294,128
4,9,2,5,0.6620441675186157,128
4,9,2,10,0.7494085431098938,128
4,9,2,20,0.7904490232467651,128
4,9,2,30,0.7268362641334534,128
4,9,2,40,0.7029988169670105,128
4,9,2,49,0.7497822046279907,128
4,9,3,5,0.7642935514450073,128
4,9,3,10,0.7865027189254761,128
4,9,3,20,0.7992799282073975,128
4,9,3,30,0.7549413442611694,128
4,9,3,40,0.7484384179115295,128
4,9,3,49,0.7532603144645691,128
4,9,4,5,0.8302523493766785,128
4,9,4,10,0.8685083389282227,128
4,9,4,20,0.893598735332489,128
4,9,4,30,0.8724347352981567,128
4,9,4,40,0.8428476452827454,128
4,9,4,49,0.8654059171676636,128
4,9,5,5,0.7757735252380371,128
4,9,5,10,0.8294049501419067,128
4,9,5,20,0.8590198159217834,128
4,9,5,30,0.8352258205413818,128
4,9,5,40,0.8229129910469055,128
4,9,5,49,0.8549372553825378,128
4,9,6,5,0.692948579788208,128
4,9,6,10,0.7860086560249329,128
4,9,6,20,0.837149977684021,128
4,9,6,30,0.7848553657531738,128
4,9,6,40,0.8116260170936584,128
4,9,6,49,0.8153414130210876,128
5,0,0,5,0.0016005529323592782,128
5,0,0,10,0.012682407163083553,128
5,0,0,20,-0.1099705845117569,128
5,0,0,30,-0.07155048847198486,128
5,0,0,40,-0.15570370852947235,128
5,0,0,49,-0.02887236513197422,128
5,0,1,5,0.3153931498527527,128
5,0,1,10,0.25224801898002625,128
5,0,1,20,0.3702031075954437,128
5,0,1,30,0.20782680809497833,128
5,0,1,40,0.2923343777656555,128
5,0,1,49,0.23264546692371368,128
5,0,2,5,0.6049631834030151,128
5,0,2,10,0.5900267362594604,128
5,0,2,20,0.6727868914604187,128
5,0,2,30,0.5419729351997375,128
5,0,2,40,0.5770654678344727,128
5,0,2,49,0.5221959352493286,128
5,0,3,5,0.6204898953437805,128
5,0,3,10,0.5775226950645447,128
5,0,3,20,0.6987622976303101,128
5,0,3,30,0.5629554390907288,128
5,0,3,40,0.633365273475647,128
5,0,3,49,0.5450993776321411,128
5,0,4,5,0.6108518242835999,128
5,0,4,10,0.6808480620384216,128
5,0,4,20,0.7027976512908936,128
5,0,4,30,0.6549691557884216,128
5,0,4,40,0.640638530254364,128
5,0,4,49,0.6175382733345032,128
5,0,5,5,0.6462287902832031,128
5,0,5,10,0.6021093726158142,128
5,0,5,20,0.7369772791862488,128
5,0,5,30,0.6779624223709106,128
5,0,5,40,0.6823835968971252,128
5,0,5,49,0.6643198132514954,128
5,0,6,5,0.6276062726974487,128
5,0,6,10,0.5970304608345032,128
5,0,6,20,0.7148444652557373,128
5,0,6,30,0.657355785369873,128
5,0,6,40,0.6753331422805786,128
5,0,6,49,0.6250808238983154,128
5,1,0,5,-0.10269585996866226,128
5,1,0,10,-0.10430783778429031,128
5,1,0,20,-0.1569301337003708,128
5,1,0,30,-0.02912179008126259,128
5,1,0,40,-0.13942763209342957,128
5,1,0,49,-0.03478456661105156,128
5,1,1,5,0.7444129586219788,128
5,1,1,10,0.7600378394126892,128
5,1,1,20,0.7474056482315063,128
5,1,1,30,0.7499740719795227,128
5,1,1,40,0.7242040634155273,128
5,1,1,49,0.6999472379684448,128
5,1,2,5,0.8860918283462524,128
5,1,2,10,0.8933004140853882,128
5,1,2,20,0.9042744040489197,128
5,1,2,30,0.8758376836776733,128
5,1,2,40,0.8936817049980164,128
5,1,2,49,0.8889197707176208,128
5,1,3,5,0.9377173185348511,128
5,1,3,10,0.9302480220794678,128
5,1,3,20,0.9309940338134766,128
5,1,3,30,0.9365532994270325,128
5,1,3,40,0.9290375113487244,128
5,1,3,49,0.9142692685127258,128
5,1,4,5,0.9442452192306519,128
5,1,4,10,0.9568120837211609,128
5,1,4,20,0.9590586423873901,128
5,1,4,30,0.9684534072875977,128
5,1,4,40,0.9706732630729675,128
5,1,4,49,0.9564662575721741,128
5,1,5,5,0.9746398329734802,128
5,1,5,10,0.9796837568283081,128
5,1,5,20,0.979690670967102,128
5,1,5,30,0.9884781241416931,128
5,1,5,40,0.9884607791900635,128
5,1,5,49,0.984803318977356,128
5,1,6,5,0.9168594479560852,128
5,1,6,10,0.9403246641159058,128
5,1,6,20,0.9503517746925354,128
5,1,6,30,0.9569652676582336,128
5,1,6,40,0.9614701867103577,128
5,1,6,49,0.9537458419799805,128
5,2,0,5,-0.14763563871383667,128
5,2,0,10,-0.0755164846777916,128
5,2,0,20,-0.1584356129169464,128
5,2,0,30,-0.1558559536933899,128
5,2,0,40,-0.08047337830066681,128
5,2,0,49,0.004757924471050501,128
5,2,1,5,0.5840743184089661,128
5,2,1,10,0.5151134133338928,128
5,2,1,20,0.5098187923431396,128
5,2,1,30,0.5378134250640869,128
5,2,1,40,0.5375444889068604,128
5,2,1,49,0.6331220269203186,128
5,2,2,5,0.8141748309135437,128
5,2,2,10,0.7714769244194031,128
5,2,2,20,0.778904378414154,128
5,2,2,30,0.7398328185081482,128
5,2,2,40,0.8089836835861206,128
5,2,2,49,0.80731600522995,128
5,2,3,5,0.8189899325370789,128
5,2,3,10,0.8082041144371033,128
5,2,3,20,0.7939164638519287,128
5,2,3,30,0.7847318053245544,128
5,2,3,40,0.8538082242012024,128
5,2,3,49,0.8489105701446533,128
5,2,4,5,0.8523280024528503,128
5,2,4,10,0.8411784172058105,128
5,2,4,20,0.8612088561058044,128
5,2,4,30,0.8539409041404724,128
5,2,4,40,0.893069326877594,128
5,2,4,49,0.8971779942512512,128
5,2,5,5,0.8818944692611694,128
5,2,5,10,0.8871535062789917,128
5,2,5,20,0.9251914620399475,128
5,2,5,30,0.8940404057502747,128
5,2,5,40,0.9451001286506653,128
5,2,5,49,0.9413959980010986,128
5,2,6,5,0.8283759951591492,128
5,2,6,10,0.839359700679779,128
5,2,6,20,0.9038578271865845,128
5,2,6,30,0.8507758975028992,128
5,2,6,40,0.90688556432724,128
5,2,6,49,0.9094362854957581,128
5,3,0,5,-0.08493197709321976,128
5,3,0,10,-0.03533817082643509,128
5,3,0,20,-0.06849239766597748,128
5,3,0,30,-0.10408644378185272,128
5,3,0,40,-0.05509870499372482,128
5,3,0,49,-0.07478906214237213,128
5,3,1,5,0.6273233890533447,128
5,3,1,10,0.6695223450660706,128
5,3,1,20,0.7056723833084106,128
5,3,1,30,0.658443808555603,128
5,3,1,40,0.6183639764785767,128
5,3,1,49,0.6394729018211365,128
5,3,2,5,0.8442279100418091,128
5,3,2,10,0.8449417948722839,128
5,3,2,20,0.8740289807319641,128
5,3,2,30,0.8693191409111023,128
5,3,2,40,0.8264309167861938,128
5,3,2,49,0.8730028867721558,128
5,3,3,5,0.891379177570343,128
5,3,3,10,0.9086037874221802,128
5,3,3,20,0.9130608439445496,128
5,3,3,30,0.9201045632362366,128
5,3,3,40,0.8618211150169373,128
5,3,3,49,0.9082549214363098,128
5,3,4,5,0.9418538212776184,128
5,3,4,10,0.944484293460846,128
5,3,4,20,0.9603627920150757,128
5,3,4,30,0.9659370183944702,128
5,3,4,40,0.9517858028411865,128
5,3,4,49,0.9600573182106018,128
5,3,5,5,0.9385076761245728,128
5,3,5,10,0.9728884100914001,128
5,3,5,20,0.9841426014900208,128
5,3,5,30,0.987995982170105,128
5,3,5,40,0.9836361408233643,128
5,3,5,49,0.9847904443740845,128
5,3,6,5,0.887821614742279,128
5,3,6,10,0.9148740768432617,128
5,3,6,20,0.9584631323814392,128
5,3,6,30,0.9475568532943726,128
5,3,6,40,0.9540500640869141,128
5,3,6,49,0.9408743977546692,128
5,4,0,5,-0.05628475546836853,128
5,4,0,10,-0.046190012246370316,128
5,4,0,20,-0.1550646722316742,128
5,4,0,30,-0.07939731329679489,128
5,4,0,40,-0.0578390434384346,128
5,4,0,49,-0.08768020570278168,128
5,4,1,5,0.7592110633850098,128
5,4,1,10,0.6963616013526917,128
5,4,1,20,0.7564456462860107,128
5,4,1,30,0.7059797048568726,128
5,4,1,40,0.7526960968971252,128
5,4,1,49,0.723707377910614,128
5,4,2,5,0.8922104835510254,128
5,4,2,10,0.8403618335723877,128
5,4,2,20,0.9066267609596252,128
5,4,2,30,0.8835722208023071,128
5,4,2,40,0.8992034792900085,128
5,4,2,49,0.85980224609375,128
5,4,3,5,0.9064745306968689,128
5,4,3,10,0.8968254327774048,128
5,4,3,20,0.9342740178108215,128
5,4,3,30,0.9263462424278259,128
5,4,3,40,0.9390500783920288,128
5,4,3,49,0.8986697196960449,128
5,4,4,5,0.9354106783866882,128
5,4,4,10,0.9519501328468323,128
5,4,4,20,0.9690105319023132,128
5,4,4,30,0.9682044386863708,128
5,4,4,40,0.9688000679016113,128
5,4,4,49,0.9456260204315186,128
5,4,5,5,0.9594147205352783,128
5,4,5,10,0.980211079120636,128
5,4,5,20,0.9867479801177979,128
5,4,5,30,0.984908401966095,128
5,4,5,40,0.9885041117668152,128
