T,K,N,d,noise_std,method,position,mean_mse,stderr,ci95_low,ci95_high,num_pools
3,2,50,4,0.0,known_pool,29,2.442931773972237e-15,1.418908902583882e-16,2.12195228023841e-15,2.763911267706064e-15,10
3,2,50,4,0.0,known_pool,30,2.1060713904418545e-15,1.1507656623485199e-16,1.845750111863462e-15,2.366392669020247e-15,10
3,2,50,4,0.0,known_pool,31,2.1666770464716726e-15,8.39950773706852e-17,1.9766669805577878e-15,2.3566871123855574e-15,10
3,2,50,4,0.0,known_pool,32,2.432983714370731e-15,1.8110487214714009e-16,2.023296030625425e-15,2.8426713981160367e-15,10
3,2,50,4,0.0,known_pool,33,2.227082998715914e-15,1.0095075729576776e-16,1.99871652000939e-15,2.4554494774224382e-15,10
3,2,50,4,0.0,known_pool,34,2.0742322546194103e-15,1.0797577656158245e-16,1.829974078261928e-15,2.3184904309768925e-15,10
3,2,50,4,0.0,known_pool,35,2.2514186332736545e-15,1.3780837225372484e-16,1.9396744368863295e-15,2.5631628296609794e-15,10
3,2,50,4,0.0,known_pool,36,2.4923083022606213e-15,1.524064745021582e-16,2.147540904308742e-15,2.8370757002125005e-15,10
3,2,50,4,0.0,known_pool,37,2.2828633052522986e-15,6.708304727662743e-17,2.1311109093531454e-15,2.434615701151452e-15,10
3,2,50,4,0.0,known_pool,38,2.245738439221393e-15,1.3757941806656418e-16,1.9345121731885063e-15,2.55696470525428e-15,10
3,2,50,4,0.0,known_pool,39,2.3707913932073137e-15,1.384855124758662e-16,2.057515399216253e-15,2.6840673871983746e-15,10
3,2,50,4,0.0,known_pool,40,2.2128725471518417e-15,1.2865437786992767e-16,1.921836124728038e-15,2.5039089695756456e-15,10
3,2,50,4,0.0,known_pool,41,2.2628176736134503e-15,1.2445521538778825e-16,1.9812804166763717e-15,2.544354930550529e-15,10
3,2,50,4,0.0,known_pool,42,2.1880389592872608e-15,1.0627054520970423e-16,1.947638284246658e-15,2.4284396343278634e-15,10
3,2,50,4,0.0,known_pool,43,2.2586405267263214e-15,1.3698671606962684e-16,1.948755045761211e-15,2.5685260076914316e-15,10
3,2,50,4,0.0,known_pool,44,2.4079960835167644e-15,1.3256693763666664e-16,2.108108835991756e-15,2.7078833310417728e-15,10
3,2,50,4,0.0,known_pool,45,2.3981464165140185e-15,1.4466430919182337e-16,2.070893013274481e-15,2.725399819753556e-15,10
3,2,50,4,0.0,known_pool,46,2.478238991476702e-15,2.0241752207519768e-16,2.0203387440384297e-15,2.936139238914974e-15,10
3,2,50,4,0.0,known_pool,47,2.305024781497182e-15,1.4475907619908036e-16,1.977557000393381e-15,2.6324925626009827e-15,10
3,2,50,4,0.0,known_pool,48,2.274123819155643e-15,1.0264893659411462e-16,2.041915791985648e-15,2.5063318463256385e-15,10
3,2,50,4,0.0,known_pool,49,2.357729552467423e-15,1.2385096919052325e-16,2.077559195393581e-15,2.637899909541265e-15,10
3,2,50,4,0.0,ridge_current,0,0.24326869048426936,0.0075031840809157485,0.22629530887183233,0.26024207209670636,10
3,2,50,4,0.0,ridge_current,1,0.2462925845733795,0.012988965682196414,0.2169095028180588,0.27567566632870016,10
3,2,50,4,0.0,ridge_current,2,0.26118246738463496,0.015323712495273112,0.22651782140279253,0.2958471133664774,10
3,2,50,4,0.0,ridge_current,3,0.26096154195948496,0.01313925061012456,0.231238492077991,0.2906845918409789,10
3,2,50,4,0.0,ridge_current,4,0.26950972528867867,0.013750425650458203,0.2384041014119705,0.30061534916538685,10
3,2,50,4,0.0,ridge_current,5,0.2462554766666439,0.0111117111429228,0.22111903971373648,0.27139191361955134,10
3,2,50,4,0.0,ridge_current,6,0.24945498944990335,0.009676569836472733,0.2275650676830095,0.2713449112167972,10
3,2,50,4,0.0,ridge_current,7,0.2435485962605893,0.0049395181183525165,0.23237462996838665,0.25472256255279196,10
3,2,50,4,0.0,ridge_current,8,0.25310662685093316,0.02537099469239528,0.19571344948021593,0.31049980422165036,10
3,2,50,4,0.0,ridge_current,9,0.2439947911964487,0.005156486196767834,0.23233000901156028,0.25565957338133716,10
3,2,50,4,0.0,ridge_current,10,0.277084592407678,0.011521382885268869,0.2510214135884264,0.30314777122692965,10
3,2,50,4,0.0,ridge_current,11,0.24023554842837905,0.010969803504601477,0.21542012885595596,0.26505096800080213,10
3,2,50,4,0.0,ridge_current,12,0.23525174262493026,0.008367228861015062,0.21632375592421316,0.25417972932564736,10
3,2,50,4,0.0,ridge_current,13,0.2452733762739757,0.00987152521043478,0.2229424348114476,0.2676043177365038,10
3,2,50,4,0.0,ridge_current,14,0.254699680896369,0.0134621765230506,0.22424612184789627,0.28515323994484176,10
3,2,50,4,0.0,ridge_current,15,0.25551031779596584,0.01014259020833578,0.2325661847068521,0.2784544508850796,10
3,2,50,4,0.0,ridge_current,16,0.257277136622608,0.00835915868984393,0.23836740591741068,0.2761868673278053,10
3,2,50,4,0.0,ridge_current,17,0.2533556935334692,0.011714472653217239,0.22685571531259013,0.2798556717543483,10
3,2,50,4,0.0,ridge_current,18,0.23058101315362056,0.010343872148956892,0.20718154868078886,0.25398047762645226,10
3,2,50,4,0.0,ridge_current,19,0.2482335773215813,0.014894946563002337,0.21453886726458907,0.28192828737857356,10
3,2,50,4,0.0,ridge_current,20,0.23706725708152598,0.007776123485824941,0.21947644363926375,0.2546580705237882,10
3,2,50,4,0.0,ridge_current,21,0.26388822153738545,0.0069660107774221994,0.24813001036111032,0.2796464327136606,10
3,2,50,4,0.0,ridge_current,22,0.23729965712103987,0.007731892038718928,0.21980890216366944,0.2547904120784103,10
3,2,50,4,0.0,ridge_current,23,0.2638165190400251,0.009577460370988,0.24215079846037865,0.28548223961967156,10
3,2,50,4,0.0,ridge_current,24,0.25294019570406767,0.012624370489818326,0.22438188557470687,0.2814985058334285,10
3,2,50,4,0.0,ridge_current,25,0.22427540955639805,0.011944137746812663,0.19725589279899736,0.25129492631379874,10
3,2,50,4,0.0,ridge_current,26,0.2314423314126043,0.013827472191542843,0.2001624161511127,0.26272224667409594,10
3,2,50,4,0.0,ridge_current,27,0.2488719556086419,0.013038244520270489,0.21937739737679757,0.2783665138404862,10
3,2,50,4,0.0,ridge_current,28,0.27431308127456794,0.016029791861984246,0.2380511727958159,0.31057498975332,10
3,2,50,4,0.0,ridge_current,29,0.25803126257308007,0.011094083018945449,0.2329347032070947,0.28312782193906544,10
3,2,50,4,0.0,ridge_current,30,0.24431567705934093,0.013573223194277803,0.21361091298814666,0.2750204411305352,10
3,2,50,4,0.0,ridge_current,31,0.257637808703234,0.009270762391714591,0.2366658871542166,0.2786097302522514,10
3,2,50,4,0.0,ridge_current,32,0.2747663841244124,0.012164210887856703,0.24724902733465945,0.3022837409141654,10
3,2,50,4,0.0,ridge_current,33,0.2526465014294762,0.012801909233274077,0.22368657075993276,0.28160643209901964,10
3,2,50,4,0.0,ridge_current,34,0.2403565349283352,0.011822478581134988,0.21361223032399232,0.26710083953267805,10
3,2,50,4,0.0,ridge_current,35,0.2685571189625159,0.018305794233450925,0.2271465354166048,0.309967702508427,10
3,2,50,4,0.0,ridge_current,36,0.2625826367438992,0.014207786433342594,0.2304423908962061,0.2947228825915923,10
3,2,50,4,0.0,ridge_current,37,0.2557523708383841,0.01683767575658451,0.21766290202075275,0.2938418396560154,10
3,2,50,4,0.0,ridge_current,38,0.25167653736069523,0.010363376985340044,0.22823294988253018,0.2751201248388603,10
3,2,50,4,0.0,ridge_current,39,0.23977589657915788,0.00856446359288747,0.22040173391698303,0.2591500592413327,10
3,2,50,4,0.0,ridge_current,40,0.24151205216862226,0.012774557954911378,0.2126139943893387,0.2704101099479058,10
3,2,50,4,0.0,ridge_current,41,0.24830775426732532,0.012178842107342349,0.22075729935961244,0.2758582091750382,10
3,2,50,4,0.0,ridge_current,42,0.24603547581101828,0.007778746998153255,0.22843872757155087,0.2636322240504857,10
3,2,50,4,0.0,ridge_current,43,0.23385515927544911,0.011455231562785691,0.20794162514418138,0.2597686934067168,10
3,2,50,4,0.0,ridge_current,44,0.2431910443443268,0.01161124263495626,0.21692458864867262,0.26945750003998103,10
3,2,50,4,0.0,ridge_current,45,0.262868204796365,0.009681095073671467,0.2409680462317287,0.28476836336100136,10
3,2,50,4,0.0,ridge_current,46,0.2421605840506514,0.008880509750584223,0.222071475309068,0.2622496927922348,10
3,2,50,4,0.0,ridge_current,47,0.2526845357557058,0.014374353832035617,0.22016748827397062,0.285201583237441,10
3,2,50,4,0.0,ridge_current,48,0.22998335503973374,0.013845650603828766,0.1986623173526812,0.2613043927267863,10
3,2,50,4,0.0,ridge_current,49,0.25862541361025226,0.012745947750471978,0.22979207660987042,0.28745875061063414,10
3,2,50,4,0.0,ridge_history,1,0.8022664229348757,0.07088254519989658,0.6419189655935622,0.9626138802761892,10
3,2,50,4,0.0,ridge_history,2,0.7608782892877155,0.13273774038673702,0.4606046590982098,1.0611519194772212,10
3,2,50,4,0.0,ridge_history,3,0.6432027594623854,0.11544729451624693,0.38204283524678345,0.9043626836779872,10
3,2,50,4,0.0,ridge_history,4,0.6242890282333398,0.12500021715708187,0.34151889164011595,0.9070591648265636,10
3,2,50,4,0.0,ridge_history,5,0.6145356399203658,0.11791816678401434,0.34778621430587436,0.8812850655348572,10
3,2,50,4,0.0,ridge_history,6,0.5639156954603952,0.11085246399882763,0.31315000001161714,0.8146813909091732,10
3,2,50,4,0.0,ridge_history,7,0.538706364366726,0.11349925306855546,0.28195321606544715,0.7954595126680049,10
3,2,50,4,0.0,ridge_history,8,0.5496178388238249,0.10886472693649307,0.3033487170083664,0.7958869606392833,10
3,2,50,4,0.0,ridge_history,9,0.4926835060979847,0.09452032917466845,0.27886366642546434,0.7065033457705051,10
3,2,50,4,0.0,ridge_history,10,0.5294305144150928,0.10335682373268328,0.2956211352841318,0.7632398935460538,10
3,2,50,4,0.0,ridge_history,11,0.5050228831955429,0.10750515637217516,0.2618293236704858,0.7482164427206,10
3,2,50,4,0.0,ridge_history,12,0.5008737004638424,0.10144829093354175,0.2713817224748947,0.7303656784527901,10
3,2,50,4,0.0,ridge_history,13,0.46160413502036113,0.08846697993975129,0.26147792267852765,0.6617303473621946,10
3,2,50,4,0.0,ridge_history,14,0.4995258786878295,0.0997616198279656,0.2738494158216457,0.7252023415540133,10
3,2,50,4,0.0,ridge_history,15,0.49833725345494584,0.10842505655917296,0.25306273513281224,0.7436117717770794,10
3,2,50,4,0.0,ridge_history,16,0.41569471040313416,0.0761712815696815,0.24338330020076027,0.588006120605508,10
3,2,50,4,0.0,ridge_history,17,0.48959117840484334,0.10023587663041211,0.2628418721159994,0.7163404846936873,10
3,2,50,4,0.0,ridge_history,18,0.4850128776220418,0.0934663104984977,0.2735773938475442,0.6964483613965394,10
3,2,50,4,0.0,ridge_history,19,0.45245868694520874,0.08981922927716002,0.249273474078867,0.6556438998115505,10
3,2,50,4,0.0,ridge_history,20,0.45590967862229465,0.08508895608874008,0.26342508713112933,0.64839427011346,10
3,2,50,4,0.0,ridge_history,21,0.47218529382747076,0.09365549245854646,0.26032185072697667,0.6840487369279649,10
3,2,50,4,0.0,ridge_history,22,0.4501951986559547,0.0860540087321108,0.25552750641511096,0.6448628908967984,10
3,2,50,4,0.0,ridge_history,23,0.4611285313052019,0.0883867636429948,0.26118378083364924,0.6610732817767546,10
3,2,50,4,0.0,ridge_history,24,0.4600719712612622,0.09300173713097541,0.2496874254577504,0.670456517064774,10
3,2,50,4,0.0,ridge_history,25,0.42403311067138993,0.07907409291586563,0.2451550849899937,0.6029111363527861,10
3,2,50,4,0.0,ridge_history,26,0.43464028790304726,0.08268810263038939,0.24758680425951882,0.6216937715465757,10
3,2,50,4,0.0,ridge_history,27,0.4641435108083975,0.09667657058990708,0.2454459141736729,0.6828411074431221,10
3,2,50,4,0.0,ridge_history,28,0.4226634653347835,0.083375568411415,0.23405482605052932,0.6112721046190377,10
3,2,50,4,0.0,ridge_history,29,0.4722980903345005,0.09211185341502191,0.2639266013530904,0.6806695793159105,10
3,2,50,4,0.0,ridge_history,30,0.44729613484500613,0.08666162520291895,0.2512539186524896,0.6433383510375227,10
3,2,50,4,0.0,ridge_history,31,0.4602021443344369,0.09066666843698705,0.2550998909026567,0.6653043977662171,10
3,2,50,4,0.0,ridge_history,32,0.46185019858029797,0.09897456251948908,0.23795418304201701,0.685746214118579,10
3,2,50,4,0.0,ridge_history,33,0.44654371237260015,0.08935817237084498,0.24440148268933654,0.6486859420558637,10
3,2,50,4,0.0,ridge_history,34,0.4224823165530302,0.0811856338848378,0.23882765334413172,0.6061369797619287,10
3,2,50,4,0.0,ridge_history,35,0.4498990346236555,0.08505209191430096,0.2574978356887483,0.6423002335585627,10
3,2,50,4,0.0,ridge_history,36,0.4645891499890693,0.09335146048273474,0.25341347500037736,0.6757648249777612,10
3,2,50,4,0.0,ridge_history,37,0.46182066733070765,0.09959343868127017,0.23652465665016853,0.6871166780112468,10
3,2,50,4,0.0,ridge_history,38,0.4073207909551158,0.07958399099528302,0.22728929568106848,0.5873522862291631,10
3,2,50,4,0.0,ridge_history,39,0.44984884483741727,0.09340121906480134,0.23856060811589266,0.6611370815589419,10
3,2,50,4,0.0,ridge_history,40,0.4459355830260604,0.09814896136607898,0.22390720705058056,0.6679639590015403,10
3,2,50,4,0.0,ridge_history,41,0.4613035124367085,0.0892827864086921,0.2593318176477034,0.6632752072257135,10
3,2,50,4,0.0,ridge_history,42,0.43817149988262416,0.09134164850456208,0.2315423354562331,0.6448006643090152,10
3,2,50,4,0.0,ridge_history,43,0.45846634017505866,0.09122560316739749,0.25209968853934384,0.6648329918107735,10
3,2,50,4,0.0,ridge_history,44,0.47470908070441303,0.0943876003987101,0.2611894943831363,0.6882286670256897,10
3,2,50,4,0.0,ridge_history,45,0.42243456122236334,0.08264547974870086,0.23547749723594572,0.609391625208781,10
3,2,50,4,0.0,ridge_history,46,0.45084910339769185,0.09230239654003682,0.24204657592120732,0.6596516308741764,10
3,2,50,4,0.0,ridge_history,47,0.40529548395174864,0.06849944461230704,0.2503389746743193,0.560251993229178,10
3,2,50,4,0.0,ridge_history,48,0.3936760868167808,0.07296234722674963,0.22862379042321937,0.5587283832103422,10
3,2,50,4,0.0,ridge_history,49,0.40995242930321074,0.07089417999682816,0.2495786522226807,0.5703262063837408,10
3,2,50,4,0.0,transformer,0,0.28604944705575097,0.009240695637443046,0.26514554123027106,0.3069533528812309,10
3,2,50,4,0.0,transformer,1,0.15717628415102433,0.018693802390660534,0.1148879651730574,0.19946460312899128,10
3,2,50,4,0.0,transformer,2,0.11249492317021985,0.01583087860833017,0.07668298773299687,0.14830685860744283,10
3,2,50,4,0.0,transformer,3,0.08165334597400364,0.011353660743937274,0.05596958099812514,0.10733711094988214,10
3,2,50,4,0.0,transformer,4,0.057304454644616795,0.007635144610732675,0.040032557574447764,0.07457635171478583,10
3,2,50,4,0.0,transformer,5,0.03984667312289624,0.005675760848979616,0.027007210064047382,0.0526861361817451,10
3,2,50,4,0.0,transformer,6,0.03633967965060064,0.004827723583362121,0.025418610166488206,0.04726074913471308,10
3,2,50,4,0.0,transformer,7,0.030430862771322176,0.005897213758958912,0.017090438425941146,0.04377128711670321,10
3,2,50,4,0.0,transformer,8,0.016901218188539548,0.0021112123815311998,0.012125323977470487,0.02167711239960861,10
3,2,50,4,0.0,transformer,9,0.015482194962398674,0.0019032264207144286,0.011176797682352739,0.01978759224244461,10
3,2,50,4,0.0,transformer,10,0.016273136647415927,0.002575463267048385,0.010447033970338755,0.0220992393244931,10
3,2,50,4,0.0,transformer,11,0.01602883090183825,0.0017571075147102975,0.012053977551629798,0.020003684252046704,10
3,2,50,4,0.0,transformer,12,0.012143243666162738,0.0019861050454006816,0.007650361911639932,0.016636125420685544,10
3,2,50,4,0.0,transformer,13,0.01054017170886809,0.0013319589263467652,0.007527071283079749,0.013553272134656432,10
3,2,50,4,0.0,transformer,14,0.012195108010562,0.001949988261390199,0.007783928097685744,0.016606287923438257,10
3,2,50,4,0.0,transformer,15,0.00892724142447981,0.0008816007084688989,0.006932922067088918,0.0109215607818707,10
3,2,50,4,0.0,transformer,16,0.009788976376694082,0.0014412815152324975,0.006528571073402238,0.013049381679985926,10
3,2,50,4,0.0,transformer,17,0.00854885600304838,0.001291835586358176,0.005626520878210613,0.011471191127886146,10
3,2,50,4,0.0,transformer,18,0.01009828648274591,0.0024716242990499813,0.004507083870903903,0.01568948909458792,10
3,2,50,4,0.0,transformer,19,0.008009667339041824,0.0014363928955695281,0.004760320861736762,0.011259013816346886,10
3,2,50,4,0.0,transformer,20,0.0073918159607734265,0.0008777940473907382,0.005406107869006841,0.009377524052540012,10
3,2,50,4,0.0,transformer,21,0.00759735624709347,0.0006483291219657651,0.006130733879987944,0.009063978614198998,10
3,2,50,4,0.0,transformer,22,0.006967139885222617,0.001077912815307305,0.004528731689203218,0.009405548081242016,10
3,2,50,4,0.0,transformer,23,0.00604420379288056,0.0005469128374325762,0.004807001000256168,0.0072814065855049525,10
3,2,50,4,0.0,transformer,24,0.005626756010763907,0.0006321787147483975,0.004196668403027256,0.007056843618500558,10
3,2,50,4,0.0,transformer,25,0.005833342735752914,0.0006958345719599239,0.004259255574671149,0.0074074298968346795,10
3,2,50,4,0.0,transformer,26,0.006409867094462322,0.0013275706359361546,0.003406693671258782,0.009413040517665863,10
3,2,50,4,0.0,transformer,27,0.006498308282427668,0.0009883428543661023,0.004262521415122966,0.00873409514973237,10
3,2,50,4,0.0,transformer,28,0.0051670003239830025,0.0007959030295276347,0.003366542584844272,0.006967458063121733,10
3,2,50,4,0.0,transformer,29,0.004636758034153203,0.0005424932188428138,0.0034095531133784777,0.005863962954927929,10
3,2,50,4,0.0,transformer,30,0.006100255526791647,0.0014055279539968402,0.002920730398144589,0.009279780655438705,10
3,2,50,4,0.0,transformer,31,0.006387258346410779,0.001510827986882713,0.0029695279941280577,0.009804988698693501,10
3,2,50,4,0.0,transformer,32,0.00436569889231932,0.00030931949685575707,0.0036659695769139327,0.0050654282077247075,10
3,2,50,4,0.0,transformer,33,0.009625933459455251,0.00377172913945722,0.0010936893704973916,0.01815817754841311,10
3,2,50,4,0.0,transformer,34,0.00631211207718686,0.000876998671815505,0.004328203249974903,0.008296020904398817,10
3,2,50,4,0.0,transformer,35,0.005284356693607184,0.0007143477742064107,0.003668389759457198,0.006900323627757171,10
3,2,50,4,0.0,transformer,36,0.0044244120179725965,0.00036037298576433477,0.003609191686946831,0.005239632348998362,10
3,2,50,4,0.0,transformer,37,0.006201143004181405,0.0017683550181634955,0.002200846033472704,0.010201439974890106,10
3,2,50,4,0.0,transformer,38,0.004392365738972353,0.0004729039026257364,0.003322582788332319,0.005462148689612388,10
3,2,50,4,0.0,transformer,39,0.004400163024725632,0.0006982002507385648,0.0028207243264498846,0.005979601723001379,10
3,2,50,4,0.0,transformer,40,0.00793048000992037,0.002135324978866458,0.003100039314075687,0.012760920705765053,10
3,2,50,4,0.0,transformer,41,0.004238483020788687,0.00043229775640353795,0.0032605575546788305,0.005216408486898544,10
3,2,50,4,0.0,transformer,42,0.004480394209075336,0.0007890242636325283,0.0026954973194774335,0.006265291098673239,10
3,2,50,4,0.0,transformer,43,0.004138213723043299,0.0004511885011102803,0.003117554423484492,0.0051588730226021055,10
3,2,50,4,0.0,transformer,44,0.003886155999550194,0.00035132708979850974,0.003091398906877447,0.004680913092222941,10
3,2,50,4,0.0,transformer,45,0.0038835905360863044,0.00041449781705390717,0.0029459313302735886,0.00482124974189902,10
3,2,50,4,0.0,transformer,46,0.00340482497351837,0.0003216271683857787,0.0026772537708039763,0.004132396176232764,10
3,2,50,4,0.0,transformer,47,0.0038182621508737503,0.0002659801659770868,0.003216573213246428,0.004419951088501073,10
3,2,50,4,0.0,transformer,48,0.0035467852832308288,0.00027350672405003084,0.0029280700883475793,0.004165500478114078,10
3,2,50,4,0.0,transformer,49,0.0048387581167300174,0.000738008635673913,0.0031692665953333447,0.00650824963812669,10
3,2,50,4,0.2,em_ridge,1,0.755876343381966,0.07478533070848432,0.5867001718475355,0.9250525149163964,10
3,2,50,4,0.2,em_ridge,2,0.615197440772165,0.06392012947154643,0.4706000620411176,0.7597948195032124,10
3,2,50,4,0.2,em_ridge,3,0.40698668625362233,0.04645250072058787,0.3019038290186557,0.5120695434885889,10
3,2,50,4,0.2,em_ridge,4,0.3499430096721806,0.02941336741952172,0.2834053498820942,0.41648066946226703,10
3,2,50,4,0.2,em_ridge,5,0.20635201820045537,0.015524226383580688,0.17123377828993744,0.2414702581109733,10
3,2,50,4,0.2,em_ridge,6,0.1772599008376538,0.01703140466097667,0.1387321867913107,0.21578761488399692,10
3,2,50,4,0.2,em_ridge,7,0.1468244364420618,0.020958524744688775,0.09941295956918067,0.19423591331494294,10
3,2,50,4,0.2,em_ridge,8,0.10909669583827297,0.011735774626781822,0.08254852920531304,0.1356448624712329,10
3,2,50,4,0.2,em_ridge,9,0.09169499896773493,0.009197124547430149,0.07088965779561862,0.11250034013985125,10
3,2,50,4,0.2,em_ridge,10,0.07274663542395396,0.004935867833688622,0.061580926649349985,0.08391234419855793,10
3,2,50,4,0.2,em_ridge,11,0.07270287641224124,0.006609974641515416,0.057750074931022646,0.08765567789345984,10
3,2,50,4,0.2,em_ridge,12,0.06657926849956972,0.005424774947701445,0.05430757499505863,0.0788509620040808,10
3,2,50,4,0.2,em_ridge,13,0.06656680420403052,0.005204930739834118,0.05479243284904621,0.07834117555901483,10
3,2,50,4,0.2,em_ridge,14,0.06409355328922124,0.003132846847737683,0.05700656135266167,0.07118054522578082,10
3,2,50,4,0.2,em_ridge,15,0.06185782314863917,0.0029622541252094466,0.05515673876126809,0.06855890753601025,10
3,2,50,4,0.2,em_ridge,16,0.05842952143111517,0.0027653319646604255,0.05217390591974375,0.06468513694248658,10
3,2,50,4,0.2,em_ridge,17,0.05860546320332245,0.0030369833613271948,0.05173532953919717,0.06547559686744774,10
3,2,50,4,0.2,em_ridge,18,0.06230918228486978,0.011215241620084767,0.03693854312148248,0.08767982144825708,10
3,2,50,4,0.2,em_ridge,19,0.05733477472167686,0.003999977904391117,0.04828619605422395,0.06638335338912978,10
3,2,50,4,0.2,em_ridge,20,0.057733335743907085,0.002499661940832531,0.052078707579878716,0.06338796390793545,10
3,2,50,4,0.2,em_ridge,21,0.05069245945436951,0.002233030728796629,0.04564099299647372,0.0557439259122653,10
3,2,50,4,0.2,em_ridge,22,0.05061129185956298,0.002049008893018453,0.045976111715584064,0.055246472003541894,10
3,2,50,4,0.2,em_ridge,23,0.0544358173775875,0.004450274822379608,0.044368596311720965,0.06450303844345404,10
3,2,50,4,0.2,em_ridge,24,0.05459411989368653,0.002788845493478872,0.048285313084675804,0.06090292670269726,10
3,2,50,4,0.2,em_ridge,25,0.053361214822060576,0.000951339980953416,0.0512091342698905,0.05551329537423065,10
3,2,50,4,0.2,em_ridge,26,0.04927660151869613,0.0038365019301491677,0.04059783119732005,0.05795537184007221,10
3,2,50,4,0.2,em_ridge,27,0.052339412098356394,0.0032773747158513916,0.04492547540971944,0.05975334878699335,10
3,2,50,4,0.2,em_ridge,28,0.05260593347704525,0.002793932382238544,0.04628561932619048,0.058926247627900025,10
3,2,50,4,0.2,em_ridge,29,0.05377538261449213,0.0020209094481785537,0.049203767830928447,0.05834699739805581,10
3,2,50,4,0.2,em_ridge,30,0.04829706198986283,0.0024003175400749478,0.04286716647359212,0.053726957506133544,10
3,2,50,4,0.2,em_ridge,31,0.04621064483041185,0.0021487097988997866,0.04134992556805601,0.0510713640927677,10
3,2,50,4,0.2,em_ridge,32,0.048118955632259694,0.002696903186390127,0.04201813677179397,0.05421977449272542,10
3,2,50,4,0.2,em_ridge,33,0.061610378563251564,0.0061392741830047105,0.04772237549578536,0.07549838163071777,10
3,2,50,4,0.2,em_ridge,34,0.04792632254757835,0.001361031956923752,0.04484745435742603,0.051005190737730674,10
3,2,50,4,0.2,em_ridge,35,0.05410826214265115,0.0036631134539645027,0.04582172380462288,0.06239480048067943,10
3,2,50,4,0.2,em_ridge,36,0.05078964445880613,0.0025735378346203944,0.04496789741248742,0.056611391505124835,10
3,2,50,4,0.2,em_ridge,37,0.04927139398918697,0.002638748622681469,0.04330212989156419,0.05524065808680975,10
3,2,50,4,0.2,em_ridge,38,0.04821291979000188,0.0032605397488030684,0.04083706644265876,0.055588773137345004,10
3,2,50,4,0.2,em_ridge,39,0.048470722757876006,0.0033357188641860163,0.040924802436176515,0.0560166430795755,10
3,2,50,4,0.2,em_ridge,40,0.06137907816608701,0.0062961426736493995,0.04713621391889158,0.07562194241328243,10
3,2,50,4,0.2,em_ridge,41,0.04553954959304034,0.0016952185963127148,0.04170469870288281,0.04937440048319786,10
3,2,50,4,0.2,em_ridge,42,0.04844282557634368,0.002250355261364699,0.0433521683030069,0.053533482849680465,10
3,2,50,4,0.2,em_ridge,43,0.047735571752922444,0.0022637193305448857,0.04261468285476557,0.052856460651079316,10
3,2,50,4,0.2,em_ridge,44,0.045086581697863226,0.0014636508999691222,0.041775573330662036,0.048397590065064416,10
3,2,50,4,0.2,em_ridge,45,0.0460624028603086,0.0017473240036133912,0.04210968134980533,0.05001512437081187,10
3,2,50,4,0.2,em_ridge,46,0.056281341483252464,0.0043848554552031824,0.0463621093074298,0.06620057365907513,10
3,2,50,4,0.2,em_ridge,47,0.05037348104382892,0.00314142357285413,0.04326708720711382,0.05747987488054401,10
3,2,50,4,0.2,em_ridge,48,0.049912423797462656,0.0025893674584239867,0.04405486765427225,0.05576997994065306,10
3,2,50,4,0.2,em_ridge,49,0.04938759087142713,0.002381681546208034,0.04399985290216832,0.054775328840685936,10
3,2,50,4,0.2,known_pool,0,0.0459861468754648,0.0032290790584061043,0.03868146255424975,0.05329083119667986,10
3,2,50,4,0.2,known_pool,1,0.04645722491663938,0.0026167690732734265,0.04053768201414508,0.05237676781913368,10
3,2,50,4,0.2,known_pool,2,0.05076048134499881,0.0047433597547845005,0.04003025609998431,0.06149070659001331,10
3,2,50,4,0.2,known_pool,3,0.042571146736108414,0.0018550028617668334,0.038374838725351405,0.046767454746865424,10
3,2,50,4,0.2,known_pool,4,0.04423989024333216,0.0019987094176512218,0.03971849541784021,0.0487612850688241,10
3,2,50,4,0.2,known_pool,5,0.045599212684964426,0.00270424684138399,0.039481781322753214,0.05171664404717564,10
3,2,50,4,0.2,known_pool,6,0.04848849485989113,0.004822923267582068,0.03757828444450423,0.05939870527527803,10
3,2,50,4,0.2,known_pool,7,0.0465286450235048,0.0029050669937773807,0.039956926915122655,0.05310036313188695,10
3,2,50,4,0.2,known_pool,8,0.045075225763414765,0.0021528555352901186,0.04020512819378846,0.049945323333041074,10
3,2,50,4,0.2,known_pool,9,0.046653646282812364,0.0023925450389184026,0.04124133338570579,0.052065959179918936,10
3,2,50,4,0.2,known_pool,10,0.0434524914269234,0.002113531163884425,0.03867135176574502,0.04823363108810178,10
3,2,50,4,0.2,known_pool,11,0.04616052202348069,0.0027194598866283172,0.040008676362002046,0.05231236768495934,10
3,2,50,4,0.2,known_pool,12,0.0450314264384941,0.002106547604773944,0.04026608468557932,0.04979676819140888,10
3,2,50,4,0.2,known_pool,13,0.044748951888557494,0.0019050410723407381,0.04043944958133712,0.04905845419577787,10
3,2,50,4,0.2,known_pool,14,0.04587766983102583,0.0023263253777113142,0.04061515621483694,0.051140183447214715,10
3,2,50,4,0.2,known_pool,15,0.04828252024795125,0.0032716086378867053,0.04088162733388336,0.05568341316201914,10
3,2,50,4,0.2,known_pool,16,0.050294604873268,0.003652556623147508,0.042031947745688844,0.058557262000847154,10
3,2,50,4,0.2,known_pool,17,0.04434086748865963,0.0018024674170085523,0.04026340291056336,0.04841833206675591,10
3,2,50,4,0.2,known_pool,18,0.04519523715514297,0.0022794078469549907,0.0400388583672153,0.05035161594307063,10
