model_type,layer,position,metric,control,mean,stderr,ci95_low,ci95_high,num_pools
untrained,2,20,component_accuracy,shuffled,0.51484375,0.015382228568356623,0.48004673146429294,0.5496407685357072,10
untrained,2,30,beta_r2,actual,-0.025506153143942355,0.020113732649267094,-0.07100657752709003,0.019994271239205316,10
untrained,2,30,beta_r2,shuffled,-0.036714262096211314,0.0060544790867234225,-0.050410445329254636,-0.02301807886316799,10
untrained,2,30,component_accuracy,actual,0.51015625,0.013929249083662845,0.47864609941299174,0.5416664005870082,10
untrained,2,30,component_accuracy,shuffled,0.484375,0.014168198446599419,0.4523243084000787,0.5164256915999212,10
untrained,2,40,beta_r2,actual,-0.025209151767194272,0.016662402704028346,-0.06290212539354018,0.012483821859151631,10
untrained,2,40,beta_r2,shuffled,-0.06264365669339896,0.006927903644468213,-0.07831566354590852,-0.0469716498408894,10
untrained,2,40,component_accuracy,actual,0.49140625,0.016406249999999997,0.45429273404784193,0.528519765952158,10
untrained,2,40,component_accuracy,shuffled,0.5109375,0.012058163440406484,0.4836600392030931,0.538214960796907,10
untrained,2,49,beta_r2,actual,-0.02846936983987689,0.02211687986197995,-0.0785012280384022,0.021562488358648428,10
untrained,2,49,beta_r2,shuffled,-0.042412057518959045,0.01404537510513952,-0.07418490341723799,-0.010639211620680093,10
untrained,2,49,component_accuracy,actual,0.4984375,0.015086196206208581,0.46431015319274616,0.5325648468072538,10
untrained,2,49,component_accuracy,shuffled,0.50859375,0.01890309317079115,0.4658319823846529,0.551355517615347,10
untrained,3,5,beta_r2,actual,0.03171687237918377,0.020546206109841956,-0.014761874940523452,0.078195619698891,10
untrained,3,5,beta_r2,shuffled,-0.06129248170764186,0.0122770238955696,-0.08906503925084935,-0.03351992416443437,10
untrained,3,5,component_accuracy,actual,0.5234375,0.01463903054432833,0.49032171219772597,0.5565532878022741,10
untrained,3,5,component_accuracy,shuffled,0.48828125,0.014180159781314563,0.45620349998107623,0.5203590000189238,10
untrained,3,10,beta_r2,actual,0.02874120420310646,0.021405895820136002,-0.01968229635252635,0.07716470475873927,10
untrained,3,10,beta_r2,shuffled,-0.07038505785167218,0.013447010118471155,-0.10080430810939164,-0.03996580759395271,10
untrained,3,10,component_accuracy,actual,0.53671875,0.016055273585206614,0.50039919785854,0.57303830214146,10
untrained,3,10,component_accuracy,shuffled,0.51484375,0.01095299002334015,0.49006636516464386,0.5396211348353562,10
untrained,3,20,beta_r2,actual,0.017551425844430923,0.01831860702554361,-0.02388814225088807,0.058990993939749915,10
untrained,3,20,beta_r2,shuffled,-0.052498911833390595,0.01406503896801164,-0.084316240479914,-0.020681583186867192,10
untrained,3,20,component_accuracy,actual,0.5296875,0.01316585902058806,0.49990425771218533,0.5594707422878146,10
untrained,3,20,component_accuracy,shuffled,0.496875,0.010875319280115156,0.4722733185927701,0.5214766814072299,10
untrained,3,30,beta_r2,actual,-0.011924950126558542,0.02233874535995672,-0.0624587029505098,0.038608802697392725,10
untrained,3,30,beta_r2,shuffled,-0.032195486966520546,0.008623429330291235,-0.05170303939392299,-0.012687934539118102,10
untrained,3,30,component_accuracy,actual,0.51484375,0.013752860340115516,0.48373261847264437,0.5459548815273557,10
untrained,3,30,component_accuracy,shuffled,0.5015625,0.01495072926500763,0.46774160070410625,0.5353833992958937,10
untrained,3,40,beta_r2,actual,-0.006826153723523021,0.01922870652073264,-0.05032450991074291,0.03667220246369687,10
untrained,3,40,beta_r2,shuffled,-0.06088042352348566,0.013912222027268044,-0.09235205623290903,-0.029408790814062294,10
untrained,3,40,component_accuracy,actual,0.5,0.018303420198755808,0.4585947868936792,0.5414052131063208,10
untrained,3,40,component_accuracy,shuffled,0.5046875,0.012979099785809491,0.4753267364528584,0.5340482635471415,10
untrained,3,49,beta_r2,actual,-0.010254571679979563,0.025863760039104997,-0.06876246170933491,0.04825331834937578,10
untrained,3,49,beta_r2,shuffled,-0.0502152968198061,0.00904929402098692,-0.07068622210764863,-0.02974437153196357,10
untrained,3,49,component_accuracy,actual,0.50625,0.015659683727471778,0.4708253342887452,0.5416746657112548,10
untrained,3,49,component_accuracy,shuffled,0.5140625,0.016868890354897546,0.47590241885521095,0.5522225811447891,10
untrained,4,5,beta_r2,actual,0.047964695002883674,0.021324389949178024,-0.0002744264629514423,0.09620381646871878,10
untrained,4,5,beta_r2,shuffled,-0.05316167327109724,0.011445405704565067,-0.07905297976681054,-0.027270366775383942,10
untrained,4,5,component_accuracy,actual,0.53046875,0.010638905320737238,0.5064018741243623,0.5545356258756378,10
untrained,4,5,component_accuracy,shuffled,0.49140625,0.015557580240879006,0.4562125584222877,0.5265999415777123,10
untrained,4,10,beta_r2,actual,0.04430963702034205,0.023293222555750635,-0.008383293228801957,0.09700256726948606,10
untrained,4,10,beta_r2,shuffled,-0.06803567185997964,0.010003662676706077,-0.09066552903830735,-0.04540581468165192,10
untrained,4,10,component_accuracy,actual,0.5390625,0.013329670720905965,0.508908689900961,0.569216310099039,10
untrained,4,10,component_accuracy,shuffled,0.54296875,0.009967530838023247,0.5204206287193537,0.5655168712806463,10
untrained,4,20,beta_r2,actual,0.033301586052402854,0.022376165312690342,-0.017316816585656335,0.08391998869046205,10
untrained,4,20,beta_r2,shuffled,-0.06979914251714944,0.01547003341100115,-0.10479478940657325,-0.034803495627725646,10
untrained,4,20,component_accuracy,actual,0.53671875,0.013683650682728801,0.5057641815948365,0.5676733184051636,10
untrained,4,20,component_accuracy,shuffled,0.4921875,0.008715208609729953,0.4724723284182188,0.5119026715817812,10
untrained,4,30,beta_r2,actual,0.005351889810117427,0.023374100561340972,-0.04752399919868559,0.05822777881892045,10
untrained,4,30,beta_r2,shuffled,-0.08004146572202445,0.0108946775269517,-0.10468693852599487,-0.05539599291805403,10
untrained,4,30,component_accuracy,actual,0.521875,0.01535354476352466,0.4871428687388498,0.5566071312611501,10
untrained,4,30,component_accuracy,shuffled,0.4890625,0.02011118185032065,0.4435678459249599,0.5345571540750401,10
untrained,4,40,beta_r2,actual,0.008972137584351003,0.020593899845293317,-0.037614500460628114,0.05555877562933012,10
untrained,4,40,beta_r2,shuffled,-0.0816423486918211,0.010458037979010732,-0.10530007421485589,-0.05798462316878632,10
untrained,4,40,component_accuracy,actual,0.51328125,0.01969721155974029,0.4687230617829819,0.5578394382170181,10
untrained,4,40,component_accuracy,shuffled,0.5,0.0184877493221863,0.4581778054467986,0.5418221945532014,10
untrained,4,49,beta_r2,actual,0.004226521775126457,0.027279223773939446,-0.05748336968066574,0.06593641323091866,10
untrained,4,49,beta_r2,shuffled,-0.04006849920842796,0.010723390110510541,-0.06432649295639882,-0.01581050546045711,10
untrained,4,49,component_accuracy,actual,0.51796875,0.017740855552344895,0.4778361465380947,0.5581013534619053,10
untrained,4,49,component_accuracy,shuffled,0.4859375,0.015041176123118387,0.45191199569617846,0.5199630043038216,10
untrained,5,5,beta_r2,actual,0.06597925163805485,0.023609345259898357,0.012571202149399933,0.11938730112670976,10
untrained,5,5,beta_r2,shuffled,-0.04372261725366115,0.00839943635800663,-0.06272346237439352,-0.02472177213292879,10
untrained,5,5,component_accuracy,actual,0.53359375,0.014594954447085473,0.500577669256812,0.5666098307431879,10
untrained,5,5,component_accuracy,shuffled,0.47578125,0.018795156849756384,0.43326365130640787,0.5182988486935921,10
untrained,5,10,beta_r2,actual,0.06249276962917065,0.024843056357602,0.006293871744021809,0.11869166751431949,10
untrained,5,10,beta_r2,shuffled,-0.06615910599939526,0.013056504099694347,-0.09569497026962295,-0.03662324172916756,10
untrained,5,10,component_accuracy,actual,0.54609375,0.014284987658231746,0.5137788628484471,0.578408637151553,10
untrained,5,10,component_accuracy,shuffled,0.50625,0.015659683727471778,0.4708253342887452,0.5416746657112548,10
untrained,5,20,beta_r2,actual,0.05033718615304679,0.02597266764252796,-0.008417069991474999,0.10909144229756858,10
untrained,5,20,beta_r2,shuffled,-0.0624481781385839,0.009022479812606194,-0.08285844547287322,-0.042037910804294594,10
untrained,5,20,component_accuracy,actual,0.54140625,0.0152760514333984,0.506849420830664,0.575963079169336,10
untrained,5,20,component_accuracy,shuffled,0.51171875,0.016315057403830296,0.4748115260324614,0.5486259739675385,10
untrained,5,30,beta_r2,actual,0.025394013058394192,0.027902144114881282,-0.03772502210851227,0.08851304822530065,10
untrained,5,30,beta_r2,shuffled,-0.0612392071634531,0.012606157835417048,-0.08975631740620649,-0.03272209692069972,10
untrained,5,30,component_accuracy,actual,0.5328125,0.01746151522316688,0.4933118082646032,0.5723131917353969,10
untrained,5,30,component_accuracy,shuffled,0.5109375,0.014555404804668874,0.47801088676369097,0.5438641132363091,10
untrained,5,40,beta_r2,actual,0.03545040469616652,0.024891435953039012,-0.02085793543733345,0.09175874482966648,10
untrained,5,40,beta_r2,shuffled,-0.058318260964006184,0.012722130001901836,-0.08709771847385836,-0.029538803454154005,10
untrained,5,40,component_accuracy,actual,0.5234375,0.018079744747614354,0.482538275917621,0.564336724082379,10
untrained,5,40,component_accuracy,shuffled,0.52109375,0.017354382376610557,0.4818354096008115,0.5603520903991885,10
untrained,5,49,beta_r2,actual,0.026143301487900318,0.03108068170858261,-0.04416608526382098,0.09645268823962161,10
untrained,5,49,beta_r2,shuffled,-0.06428888160735369,0.01011271582347509,-0.08716543414277061,-0.04141232907193677,10
untrained,5,49,component_accuracy,actual,0.51875,0.016271353491472195,0.48194164115084465,0.5555583588491555,10
untrained,5,49,component_accuracy,shuffled,0.50078125,0.014426707275483897,0.4681457708011711,0.5334167291988289,10
untrained,6,5,beta_r2,actual,0.0702861787751317,0.030347317913436624,0.001635776185536772,0.13893658136472664,10
untrained,6,5,beta_r2,shuffled,-0.06932468116283416,0.009416247813541773,-0.09062571360092062,-0.04802364872474771,10
untrained,6,5,component_accuracy,actual,0.5453125,0.019305992700886083,0.5016393103267607,0.5889856896732393,10
untrained,6,5,component_accuracy,shuffled,0.50546875,0.016919068615396653,0.46719515774380616,0.5437423422561939,10
untrained,6,10,beta_r2,actual,0.07210650390479714,0.03255233426896752,-0.0015319922275491976,0.14574500003714347,10
untrained,6,10,beta_r2,shuffled,-0.05293173985555768,0.010274060852989706,-0.07617328020517297,-0.02969019950594238,10
untrained,6,10,component_accuracy,actual,0.55625,0.01578906915752512,0.5205326441113883,0.5919673558886117,10
untrained,6,10,component_accuracy,shuffled,0.48984375,0.019454711141270585,0.44583413584160475,0.5338533641583953,10
untrained,6,20,beta_r2,actual,0.056046897545456886,0.030793288610061514,-0.01361236084990615,0.1257061559408199,10
untrained,6,20,beta_r2,shuffled,-0.06087663215585053,0.014780966448925518,-0.09431350128136734,-0.02743976303033372,10
untrained,6,20,component_accuracy,actual,0.54375,0.015934435979977454,0.5077038015127445,0.5797961984872554,10
untrained,6,20,component_accuracy,shuffled,0.51796875,0.01002181323171555,0.4952978334136488,0.5406396665863511,10
untrained,6,30,beta_r2,actual,0.032539064437150954,0.03331213524283481,-0.04281822091053033,0.10789634978483223,10
untrained,6,30,beta_r2,shuffled,-0.055842943303287026,0.009076573958350998,-0.0763755800968384,-0.035310306509735656,10
untrained,6,30,component_accuracy,actual,0.53828125,0.018134052456826755,0.49725917334423103,0.5793033266557691,10
untrained,6,30,component_accuracy,shuffled,0.49765625,0.01135428612322481,0.47197107031788677,0.5233414296821133,10
untrained,6,40,beta_r2,actual,0.05367231224663556,0.026035699129763463,-0.005224531028217849,0.11256915552148897,10
untrained,6,40,beta_r2,shuffled,-0.04287757624406367,0.012165138456036095,-0.07039703133881761,-0.015358121149309727,10
untrained,6,40,component_accuracy,actual,0.5359375,0.016312978920172732,0.4990349778891551,0.5728400221108448,10
untrained,6,40,component_accuracy,shuffled,0.49921875,0.016733670652518066,0.4613645570735001,0.5370729429264999,10
untrained,6,49,beta_r2,actual,0.04224685849621892,0.03173759349742723,-0.02954856596396383,0.11404228295640167,10
untrained,6,49,beta_r2,shuffled,-0.05999158564954996,0.008843003996666805,-0.07999585048126293,-0.039987320817837,10
untrained,6,49,component_accuracy,actual,0.5234375,0.019348099605215323,0.479669057891529,0.567205942108471,10
untrained,6,49,component_accuracy,shuffled,0.5046875,0.01523826962325812,0.4702161392230963,0.5391588607769036,10
